Customer_ID,Customer_Name,Total_Orders,Units_Sold,Revenue,Profit,Profit_Margin_Percent,Average_Order_Value
CUST05768,Rohan Sharma,19,44,375243.57,87639.28,23.36,19749.66
CUST03650,Sneha Kumar,17,44,374813.41,95703.68,25.53,22047.85
CUST01606,Sneha Joshi,15,37,374790.94,109672.15,29.26,24986.06
CUST02025,Rahul Sharma,17,44,374335.6,81009.61,21.64,22019.74
CUST04232,Rohan Deshmukh,14,42,374273.85,91577.06,24.47,26733.85
CUST02229,Amit Deshmukh,20,51,373774.58,91138.2,24.38,18688.73
CUST00537,Aditya Shah,17,42,373661.2,97582.04,26.12,21980.07
CUST05578,Amit Mhaske,16,48,373628.36,85701.03,22.94,23351.77
CUST03552,Ananya Mhaske,13,35,373188.75,105808.09,28.35,28706.83
CUST04850,Priya Singh,18,44,373170.56,89761.58,24.05,20731.7
CUST02156,Meera Singh,17,47,373140.11,84730.39,22.71,21949.42
CUST05105,Vivaan Mehta,19,46,373128.94,97105.99,26.02,19638.37
CUST01035,Priya Nair,20,49,373103.04,105892.42,28.38,18655.15
CUST04344,Arjun Patil,18,53,373101.97,76578.92,20.52,20727.89
CUST04506,Priya Verma,18,44,372849.58,89753.48,24.07,20713.87
CUST04030,Priya Nair,22,41,372692.94,89667.56,24.06,16940.59
CUST00586,Vivaan Verma,17,39,372680.16,84504.27,22.67,21922.36
CUST01097,Priya Shah,17,35,372561.83,78829.73,21.16,21915.4
CUST04563,Aditya Mehta,16,44,372394.21,98216.72,26.37,23274.64
CUST05562,Neha Nair,17,42,372303.62,95220.63,25.58,21900.21
CUST02104,Pooja Gupta,20,50,372225.6,75536.93,20.29,18611.28
CUST02249,Ananya Sharma,12,41,372005.33,77272.14,20.77,31000.44
CUST00279,Amit Verma,19,41,371911.12,83848.08,22.55,19574.27
CUST01235,Pooja Kumar,15,33,371752.31,103991.65,27.97,24783.49
CUST01911,Kavya Patil,17,41,371626.04,76560.25,20.6,21860.36
CUST00738,Pooja Patil,19,45,371100.74,77013.67,20.75,19531.62
CUST04436,Sneha Singh,15,40,370766.31,98495.54,26.57,24717.75
CUST04011,Isha Shah,22,51,370731.76,81978.66,22.11,16851.44
CUST01594,Ananya Verma,17,45,370557.01,92306.09,24.91,21797.47
CUST00152,Isha Joshi,18,39,370521.62,77405.51,20.89,20584.53
CUST01234,Arjun Deshmukh,14,37,370476.8,98545.84,26.6,26462.63
CUST01668,Vivaan Kumar,20,49,370120.45,102121.32,27.59,18506.02
CUST03541,Kavya Nair,21,55,370051.52,103822.47,28.06,17621.5
CUST04699,Amit Verma,11,40,369992.53,93923.42,25.39,33635.68
CUST00598,Pooja Gupta,19,42,369843.59,90049.0,24.35,19465.45
CUST00140,Pooja Kumar,16,43,369722.99,106545.99,28.82,23107.69
CUST02600,Kavya Gupta,13,37,369707.61,86737.76,23.46,28439.05
CUST00031,Aditya Deshmukh,20,49,369592.95,84127.38,22.76,18479.65
CUST05563,Isha Shah,16,47,369461.17,93576.81,25.33,23091.32
CUST02957,Rahul Sharma,15,36,369447.94,88660.87,24.0,24629.86
CUST00074,Rohan Gupta,20,39,369434.19,86478.49,23.41,18471.71
CUST04213,Aditya Deshmukh,9,34,369241.93,96427.46,26.11,41026.88
CUST02306,Rahul Sharma,14,42,368901.41,111614.83,30.26,26350.1
CUST02721,Aarav Gupta,19,44,368645.43,99090.95,26.88,19402.39
CUST03033,Rahul Singh,22,55,368536.56,92800.86,25.18,16751.66
CUST01294,Priya Gupta,13,45,368417.07,104807.79,28.45,28339.77
CUST05441,Priya Sharma,14,41,368171.65,99975.09,27.15,26297.98
CUST00435,Aarav Gupta,16,41,368115.52,102581.36,27.87,23007.22
CUST02998,Amit Deshmukh,12,41,367914.03,102313.38,27.81,30659.5
CUST03999,Meera Kumar,15,41,367828.32,90944.16,24.72,24521.89
CUST04887,Ananya Patil,16,42,367614.22,73145.87,19.9,22975.89
CUST00467,Sneha Patil,16,50,367437.69,111836.75,30.44,22964.86
CUST00427,Neha Singh,15,37,367304.44,90908.65,24.75,24486.96
CUST05597,Isha Gupta,15,32,367242.68,86952.81,23.68,24482.85
CUST05001,Isha Gupta,14,40,367117.5,86732.51,23.63,26222.68
CUST05117,Priya Joshi,16,53,366984.94,94116.58,25.65,22936.56
CUST03203,Sneha Sharma,16,38,366212.51,84142.52,22.98,22888.28
CUST05681,Sneha Kumar,16,49,365797.21,73633.64,20.13,22862.33
CUST00186,Amit Kumar,14,33,365623.0,85134.24,23.28,26115.93
CUST00879,Priya Patil,14,36,365466.6,101693.15,27.83,26104.76
CUST00595,Isha Mehta,13,32,365071.7,96689.84,26.49,28082.44
CUST03168,Sneha Sharma,20,46,364943.78,82389.75,22.58,18247.19
CUST04376,Sneha Kumar,18,47,364743.05,82215.46,22.54,20263.5
CUST04469,Ananya Patil,15,44,364544.32,65693.63,18.02,24302.95
CUST01916,Sneha Patil,14,36,364479.84,82066.52,22.52,26034.27
CUST03574,Priya Mhaske,15,34,364295.95,85215.16,23.39,24286.4
CUST02637,Sneha Shah,13,41,364265.23,94855.27,26.04,28020.4
CUST02813,Neha Nair,16,50,364155.78,76776.18,21.08,22759.74
CUST02939,Karan Patil,15,39,363979.22,105207.57,28.9,24265.28
CUST01988,Priya Mhaske,14,43,363592.25,99070.48,27.25,25970.88
CUST02122,Rahul Mhaske,14,42,363495.7,95214.37,26.19,25963.98
CUST03302,Rahul Gupta,17,43,363450.03,94887.68,26.11,21379.41
CUST01723,Rohan Nair,16,42,363414.33,105057.74,28.91,22713.4
CUST04880,Meera Joshi,17,42,363389.22,96810.5,26.64,21375.84
CUST00465,Ananya Nair,19,41,363268.53,106237.77,29.24,19119.4
CUST00228,Kavya Shah,19,47,362984.07,87899.18,24.22,19104.42
CUST05587,Vivaan Singh,14,39,362554.65,87800.42,24.22,25896.76
CUST02547,Aditya Verma,21,55,362445.55,85699.09,23.64,17259.31
CUST01634,Pooja Singh,22,52,362161.67,86655.25,23.93,16461.89
CUST02891,Isha Singh,19,47,362027.47,75267.78,20.79,19054.08
CUST00223,Vivaan Mehta,13,33,361864.0,116200.39,32.11,27835.69
CUST01471,Karan Mhaske,17,46,361560.24,106832.13,29.55,21268.25
CUST05908,Vivaan Sharma,19,48,361008.51,85030.7,23.55,19000.45
CUST04861,Aditya Shah,19,55,360926.84,94891.13,26.29,18996.15
CUST04285,Rahul Gupta,19,53,360835.05,82401.68,22.84,18991.32
CUST05264,Rohan Gupta,14,45,360818.38,98987.92,27.43,25772.74
CUST01687,Ananya Mehta,14,47,360486.27,78942.93,21.9,25749.02
CUST00642,Pooja Verma,18,46,360241.97,103216.49,28.65,20013.44
CUST05085,Priya Singh,14,40,360150.91,76444.64,21.23,25725.06
CUST00520,Rahul Mehta,17,40,360118.8,105513.62,29.3,21183.46
CUST04866,Karan Joshi,19,42,360108.98,112674.79,31.29,18953.1
CUST01072,Isha Kumar,17,34,359963.8,98387.26,27.33,21174.34
CUST03917,Sneha Nair,18,42,359806.87,88607.48,24.63,19989.27
CUST05937,Vivaan Singh,11,36,359726.17,96050.43,26.7,32702.38
CUST03282,Rahul Joshi,12,41,359660.68,87939.4,24.45,29971.72
CUST04431,Arjun Sharma,16,45,359563.36,77880.39,21.66,22472.71
CUST00386,Rahul Patil,20,44,359380.43,94056.21,26.17,17969.02
CUST04498,Neha Gupta,17,43,359292.68,88591.6,24.66,21134.86
CUST03295,Rahul Gupta,18,52,359260.48,74249.03,20.67,19958.92
CUST04304,Aarav Gupta,16,47,359073.65,100389.09,27.96,22442.1
CUST02612,Karan Shah,14,34,358817.97,97546.45,27.19,25629.85
CUST03392,Karan Gupta,19,56,358793.37,62264.43,17.35,18883.86
CUST00295,Meera Kumar,13,29,358777.42,80941.32,22.56,27598.26
CUST01154,Arjun Kumar,18,44,358678.91,105759.45,29.49,19926.61
CUST05631,Aarav Mhaske,14,35,358566.74,111656.98,31.14,25611.91
CUST04198,Aditya Nair,18,41,358512.23,77108.72,21.51,19917.35
CUST01598,Kavya Gupta,17,50,358417.24,87579.32,24.44,21083.37
CUST04820,Karan Singh,12,35,358379.16,102327.77,28.55,29864.93
CUST02206,Ananya Gupta,19,50,358272.99,104883.76,29.27,18856.47
CUST03511,Rohan Gupta,14,35,358263.86,93364.99,26.06,25590.28
CUST03713,Rohan Shah,19,44,358227.27,83865.15,23.41,18854.07
CUST01768,Priya Kumar,17,48,358180.44,81174.54,22.66,21069.44
CUST04554,Isha Mhaske,16,45,358033.53,76296.83,21.31,22377.1
CUST05080,Pooja Shah,14,36,357992.16,105798.62,29.55,25570.87
CUST04811,Aditya Verma,13,36,357779.46,81955.48,22.91,27521.5
CUST04409,Rahul Joshi,17,47,357626.49,95695.58,26.76,21036.85
CUST03611,Karan Deshmukh,21,54,357556.53,81102.0,22.68,17026.5
CUST02750,Aditya Mhaske,15,44,357283.43,74378.91,20.82,23818.9
CUST01214,Pooja Sharma,15,44,357226.95,68654.8,19.22,23815.13
CUST01211,Amit Deshmukh,14,39,357159.8,95597.71,26.77,25511.41
CUST04832,Aditya Kumar,18,45,356995.45,79575.9,22.29,19833.08
CUST01839,Rohan Gupta,15,50,356780.45,84546.98,23.7,23785.36
CUST00162,Neha Sharma,16,47,356746.48,85825.31,24.06,22296.65
CUST04916,Isha Verma,17,43,356732.21,101400.03,28.42,20984.25
CUST00203,Amit Patil,15,38,356180.65,108603.65,30.49,23745.38
CUST01396,Karan Nair,18,50,356024.4,98757.94,27.74,19779.13
CUST01240,Karan Joshi,9,38,355455.83,100012.36,28.14,39495.09
CUST04908,Sneha Joshi,20,54,355371.35,92686.61,26.08,17768.57
CUST04209,Rohan Sharma,14,35,355225.57,92310.13,25.99,25373.26
CUST05572,Kavya Deshmukh,13,31,355175.72,81379.39,22.91,27321.21
CUST02900,Aarav Joshi,17,42,354930.01,102201.78,28.79,20878.24
CUST04282,Vivaan Shah,14,39,354739.68,84412.09,23.8,25338.55
CUST01500,Rohan Kumar,12,39,354587.84,107626.38,30.35,29548.99
CUST01257,Vivaan Nair,16,44,354444.49,100091.94,28.24,22152.78
CUST00385,Kavya Deshmukh,16,36,354035.52,95304.44,26.92,22127.22
CUST03735,Ananya Mhaske,19,57,353991.01,82475.41,23.3,18631.11
CUST00739,Rahul Sharma,11,32,353943.37,84712.06,23.93,32176.67
CUST04459,Aditya Sharma,19,43,353867.46,87933.69,24.85,18624.6
CUST04732,Vivaan Mehta,10,31,353640.04,98524.91,27.86,35364.0
CUST05101,Priya Shah,16,49,353636.62,82241.51,23.26,22102.29
CUST00466,Ananya Gupta,17,41,353589.96,64291.36,18.18,20799.41
CUST05537,Arjun Kumar,16,38,353540.39,93110.08,26.34,22096.27
CUST04562,Rahul Deshmukh,14,46,353287.88,80736.36,22.85,25234.85
CUST03027,Kavya Kumar,20,50,353244.14,76068.37,21.53,17662.21
CUST04935,Ananya Gupta,16,44,353138.83,92607.44,26.22,22071.18
CUST02016,Pooja Singh,16,43,353137.47,89984.35,25.48,22071.09
CUST01998,Priya Gupta,12,37,352803.56,93304.97,26.45,29400.3
CUST00275,Pooja Mhaske,14,42,352751.71,60442.74,17.13,25196.55
CUST05213,Rahul Singh,18,48,352749.56,91834.89,26.03,19597.2
CUST04069,Neha Singh,11,36,352664.32,88644.6,25.14,32060.39
CUST01540,Aarav Mhaske,16,40,352534.32,103126.76,29.25,22033.4
CUST05514,Priya Gupta,21,50,352077.99,90612.82,25.74,16765.62
CUST02214,Aditya Joshi,14,42,351785.32,101382.09,28.82,25127.52
CUST01672,Sneha Deshmukh,18,35,351578.31,73106.91,20.79,19532.13
CUST01492,Isha Verma,9,35,351565.85,81048.94,23.05,39062.87
CUST03914,Aditya Mhaske,16,45,351318.63,93747.72,26.68,21957.41
CUST04983,Meera Verma,15,40,351222.23,95725.69,27.26,23414.82
CUST04948,Meera Gupta,15,42,351207.8,79393.43,22.61,23413.85
CUST00311,Aditya Joshi,12,36,350565.08,108686.68,31.0,29213.76
CUST03780,Amit Sharma,17,48,350499.71,76672.42,21.88,20617.63
CUST03677,Amit Singh,17,41,350230.3,92057.21,26.28,20601.78
CUST02496,Ananya Deshmukh,12,35,350228.35,118020.08,33.7,29185.7
CUST05763,Priya Verma,19,54,350185.86,86033.52,24.57,18430.83
CUST02921,Vivaan Mhaske,15,37,350078.04,83554.96,23.87,23338.54
CUST02781,Aarav Gupta,18,35,350075.76,96790.7,27.65,19448.65
CUST01513,Rohan Patil,18,42,349851.89,95946.84,27.42,19436.22
CUST04774,Aarav Verma,17,40,349786.29,97747.93,27.95,20575.66
CUST03038,Vivaan Kumar,13,37,349736.4,82991.84,23.73,26902.8
CUST01507,Vivaan Kumar,14,48,349672.51,83900.85,23.99,24976.61
CUST05900,Karan Patil,19,44,349583.94,82459.07,23.59,18399.15
CUST03813,Meera Sharma,16,43,349326.2,106892.74,30.6,21832.89
CUST00806,Aditya Gupta,21,58,349282.11,76999.92,22.05,16632.48
CUST01348,Isha Sharma,16,41,349241.11,77430.99,22.17,21827.57
CUST00479,Priya Verma,13,39,348548.88,95361.87,27.36,26811.45
CUST01138,Priya Shah,12,29,348525.31,83536.22,23.97,29043.78
CUST00232,Isha Sharma,19,42,348432.92,82574.26,23.7,18338.57
CUST02424,Vivaan Sharma,13,38,348249.5,65455.13,18.8,26788.42
CUST04083,Karan Kumar,12,34,348210.18,105124.23,30.19,29017.51
CUST02805,Aarav Patil,18,48,348155.22,91227.21,26.2,19341.96
CUST03317,Aditya Mhaske,15,41,348060.49,78788.17,22.64,23204.03
CUST05810,Aditya Mehta,19,51,347905.81,86402.21,24.83,18310.83
CUST05800,Aditya Mhaske,16,44,347885.38,82539.0,23.73,21742.84
CUST05745,Sneha Nair,17,46,347861.02,100831.59,28.99,20462.41
CUST04790,Kavya Joshi,20,55,347721.94,78477.87,22.57,17386.1
CUST00581,Kavya Kumar,16,43,347684.53,71293.47,20.51,21730.28
CUST04385,Neha Verma,14,39,347567.0,111301.25,32.02,24826.21
CUST00784,Isha Deshmukh,20,44,347507.76,81644.93,23.49,17375.39
CUST05716,Vivaan Verma,16,41,347494.28,98060.61,28.22,21718.39
CUST00521,Vivaan Nair,18,47,347426.27,68734.52,19.78,19301.46
CUST02544,Priya Deshmukh,17,41,347242.58,87515.13,25.2,20426.03
CUST03656,Amit Mehta,14,42,346726.78,69430.05,20.02,24766.2
CUST00845,Priya Singh,15,40,346696.84,100506.86,28.99,23113.12
CUST05301,Karan Patil,20,48,346648.36,81470.45,23.5,17332.42
CUST04307,Rahul Gupta,13,36,346540.56,91726.36,26.47,26656.97
CUST02774,Isha Shah,16,34,346455.38,95794.33,27.65,21653.46
CUST00554,Priya Shah,15,34,346375.81,84117.97,24.29,23091.72
CUST03584,Priya Nair,14,46,346286.23,99869.3,28.84,24734.73
CUST04724,Neha Shah,18,50,346171.42,82563.05,23.85,19231.75
CUST02831,Rohan Verma,14,39,345798.37,68554.5,19.82,24699.88
CUST02000,Isha Mehta,17,35,345513.01,73851.17,21.37,20324.29
CUST01670,Meera Gupta,15,40,345483.32,99073.71,28.68,23032.22
CUST02279,Sneha Nair,14,31,345462.88,94133.99,27.25,24675.92
CUST03888,Vivaan Kumar,17,45,345436.72,92366.63,26.74,20319.81
CUST01618,Rohan Patil,14,38,345436.16,109457.43,31.69,24674.01
CUST02246,Vivaan Mhaske,17,39,345421.02,97432.91,28.21,20318.88
CUST05385,Ananya Mhaske,18,37,345388.09,84999.19,24.61,19188.23
CUST01506,Meera Singh,14,33,345290.76,114841.46,33.26,24663.63
CUST02069,Karan Singh,19,49,345266.81,78830.17,22.83,18171.94
CUST01981,Amit Kumar,16,40,344916.68,111229.37,32.25,21557.29
CUST01179,Kavya Joshi,17,41,344830.33,98542.54,28.58,20284.14
CUST00197,Aarav Mehta,17,46,344709.55,77987.21,22.62,20277.03
CUST00900,Pooja Kumar,16,42,344496.71,78163.17,22.69,21531.04
CUST03429,Kavya Verma,18,40,344350.35,83199.57,24.16,19130.57
CUST03004,Kavya Gupta,15,36,344238.43,91650.65,26.62,22949.23
CUST02330,Isha Kumar,16,45,344120.65,71453.16,20.76,21507.54
CUST05660,Neha Patil,15,36,344105.28,88240.07,25.64,22940.35
CUST01365,Priya Joshi,12,37,343830.67,63670.99,18.52,28652.56
CUST02593,Rahul Gupta,14,31,343651.71,90646.82,26.38,24546.55
CUST03296,Karan Verma,19,44,343590.5,84682.38,24.65,18083.71
CUST02690,Pooja Patil,13,32,343571.32,91104.8,26.52,26428.56
CUST05266,Vivaan Mhaske,13,36,343560.19,94578.28,27.53,26427.71
CUST04567,Sneha Gupta,23,58,343509.7,76036.23,22.14,14935.2
CUST05809,Rohan Mhaske,15,31,343465.95,87274.31,25.41,22897.73
CUST04784,Karan Shah,20,50,343465.8,70563.09,20.54,17173.29
CUST01350,Arjun Mhaske,20,61,343406.64,73545.02,21.42,17170.33
CUST00458,Neha Mehta,18,51,343352.15,92972.12,27.08,19075.12
CUST05422,Rahul Deshmukh,13,32,343300.68,80542.57,23.46,26407.74
CUST03622,Aditya Shah,15,47,343281.36,70075.96,20.41,22885.42
CUST05603,Arjun Gupta,17,51,343230.93,86297.64,25.14,20190.05
CUST05126,Kavya Gupta,15,37,343224.54,84228.94,24.54,22881.64
CUST04584,Rahul Gupta,16,39,343163.91,85061.2,24.79,21447.74
CUST00153,Vivaan Mhaske,17,38,342996.84,71190.88,20.76,20176.28
CUST03639,Ananya Gupta,15,42,342840.38,86895.49,25.35,22856.03
CUST01580,Aditya Mhaske,16,43,342812.57,75794.53,22.11,21425.79
CUST05581,Aditya Kumar,15,31,342763.08,68650.33,20.03,22850.87
CUST03210,Neha Verma,13,36,342606.59,76310.76,22.27,26354.35
CUST00527,Priya Verma,13,34,342489.2,99832.48,29.15,26345.32
CUST01586,Karan Patil,15,41,342260.33,105295.48,30.76,22817.36
CUST01591,Neha Joshi,12,41,342230.55,82459.76,24.09,28519.21
CUST03613,Rahul Deshmukh,13,35,341857.91,60548.45,17.71,26296.76
CUST01175,Karan Shah,21,46,341689.63,92295.78,27.01,16270.93
CUST02489,Priya Sharma,16,36,341689.6,94716.21,27.72,21355.6
CUST00668,Amit Nair,14,35,341667.16,82155.94,24.05,24404.8
CUST03968,Vivaan Kumar,19,44,341315.35,76788.42,22.5,17963.97
CUST04882,Aarav Sharma,18,47,341296.76,75790.72,22.21,18960.93
CUST02319,Vivaan Deshmukh,19,50,341212.29,70567.57,20.68,17958.54
CUST03912,Vivaan Deshmukh,15,39,341181.55,108327.21,31.75,22745.44
CUST01374,Kavya Singh,18,47,341147.03,82067.88,24.06,18952.61
CUST02878,Arjun Mehta,17,40,341078.26,81278.2,23.83,20063.43
CUST04823,Rahul Nair,16,45,341030.06,88682.81,26.0,21314.38
CUST03595,Aarav Mehta,17,48,340982.77,60808.69,17.83,20057.81
CUST03227,Meera Shah,13,39,340889.82,84127.33,24.68,26222.29
CUST04261,Amit Deshmukh,13,39,340888.57,83190.52,24.4,26222.2
CUST05376,Rohan Gupta,17,43,340622.45,75602.37,22.2,20036.61
CUST02261,Aarav Nair,13,34,340342.11,80924.56,23.78,26180.16
CUST00566,Sneha Singh,19,35,340307.45,95882.1,28.18,17910.92
CUST05265,Isha Mehta,16,37,340231.09,77793.96,22.87,21264.44
CUST02073,Ananya Mhaske,15,35,340204.15,94139.93,27.67,22680.28
CUST00413,Kavya Mhaske,16,42,340194.75,82647.46,24.29,21262.17
CUST00205,Meera Patil,15,40,340132.2,78876.02,23.19,22675.48
CUST02829,Vivaan Singh,18,46,340050.71,83477.82,24.55,18891.71
CUST00240,Sneha Verma,14,46,340044.74,89490.26,26.32,24288.91
CUST04247,Sneha Gupta,18,37,339906.91,99752.16,29.35,18883.72
CUST00725,Amit Mhaske,19,42,339847.77,84749.59,24.94,17886.72
CUST01059,Vivaan Sharma,15,40,339804.98,83258.64,24.5,22653.67
CUST05645,Kavya Shah,13,34,339778.35,84034.35,24.73,26136.8
CUST02913,Rahul Mhaske,20,50,339765.8,90306.44,26.58,16988.29
CUST01607,Ananya Patil,17,39,339679.52,73277.98,21.57,19981.15
CUST05342,Kavya Gupta,19,42,339550.52,77695.25,22.88,17871.08
CUST00328,Rohan Patil,18,41,339453.94,93612.49,27.58,18858.55
CUST00235,Rohan Shah,13,35,339418.17,94953.12,27.98,26109.09
CUST03147,Sneha Verma,17,41,339407.63,87513.84,25.78,19965.15
CUST01795,Kavya Verma,15,40,339332.13,99538.65,29.33,22622.14
CUST03440,Ananya Nair,16,40,339327.08,80761.09,23.8,21207.94
CUST00899,Neha Mhaske,18,43,339313.9,73920.93,21.79,18850.77
CUST00069,Aarav Gupta,16,38,339072.74,67868.95,20.02,21192.05
CUST01472,Ananya Sharma,16,43,339062.7,89064.46,26.27,21191.42
CUST04144,Arjun Deshmukh,16,36,338970.39,96871.92,28.58,21185.65
CUST05732,Aarav Mehta,16,39,338566.03,100269.15,29.62,21160.38
CUST05588,Ananya Sharma,14,32,338559.48,73938.83,21.84,24182.82
CUST00991,Kavya Nair,19,43,338445.96,65374.3,19.32,17812.95
CUST05217,Isha Sharma,13,37,338295.81,63496.44,18.77,26022.75
CUST04326,Meera Patil,15,39,338291.96,62584.37,18.5,22552.8
CUST03496,Ananya Patil,16,41,338160.79,71213.12,21.06,21135.05
CUST05881,Amit Verma,18,44,338129.58,75439.57,22.31,18784.98
CUST02287,Rohan Mhaske,16,43,338089.93,76059.5,22.5,21130.62
CUST00277,Aditya Mhaske,14,36,338054.22,71899.23,21.27,24146.73
CUST05418,Ananya Mhaske,13,43,338009.49,90775.85,26.86,26000.73
CUST00724,Neha Deshmukh,15,36,337990.33,87949.49,26.02,22532.69
CUST02809,Sneha Patil,16,41,337739.83,74831.98,22.16,21108.74
CUST05561,Aditya Deshmukh,14,34,337736.12,88087.44,26.08,24124.01
CUST00117,Meera Singh,11,34,337724.18,101275.44,29.99,30702.2
CUST01229,Sneha Joshi,15,38,337716.22,95845.15,28.38,22514.41
CUST00195,Meera Deshmukh,18,43,337674.81,73753.86,21.84,18759.71
CUST04166,Meera Nair,12,41,337519.73,83971.89,24.88,28126.64
CUST01387,Vivaan Mhaske,15,43,337491.89,70169.43,20.79,22499.46
CUST04974,Ananya Deshmukh,13,32,337174.44,75511.57,22.4,25936.5
CUST00940,Arjun Deshmukh,15,40,337058.75,76037.83,22.56,22470.58
CUST03156,Rahul Verma,15,37,336998.68,92658.12,27.5,22466.58
CUST01381,Rohan Joshi,21,44,336967.8,75510.68,22.41,16046.09
CUST00096,Sneha Kumar,16,37,336925.98,89225.2,26.48,21057.87
CUST04170,Arjun Deshmukh,13,37,336866.98,100192.33,29.74,25912.84
CUST01510,Neha Kumar,17,39,336727.47,102635.12,30.48,19807.5
CUST03606,Aarav Nair,16,45,336611.48,97256.98,28.89,21038.22
CUST02796,Rahul Gupta,17,37,336434.55,95861.82,28.49,19790.27
CUST02332,Neha Shah,14,35,336384.29,70009.03,20.81,24027.45
CUST05634,Pooja Gupta,15,37,336323.67,90763.14,26.99,22421.58
CUST04727,Ananya Sharma,17,39,336315.09,72558.57,21.57,19783.24
CUST05291,Sneha Nair,14,36,336110.84,96447.42,28.7,24007.92
CUST04042,Rahul Sharma,18,37,336101.88,93678.3,27.87,18672.33
CUST01474,Kavya Patil,13,39,335785.03,70202.43,20.91,25829.62
CUST05009,Arjun Sharma,13,39,335770.13,103284.51,30.76,25828.47
CUST03153,Isha Kumar,19,48,335715.06,75329.69,22.44,17669.21
CUST04080,Amit Shah,18,42,335649.73,86555.35,25.79,18647.21
CUST05390,Arjun Mhaske,19,39,335640.07,78666.57,23.44,17665.27
CUST04100,Aditya Kumar,15,34,335502.19,84786.78,25.27,22366.81
CUST05843,Pooja Kumar,13,41,335457.17,83832.44,24.99,25804.4
CUST00281,Priya Shah,17,40,335452.95,84773.23,25.27,19732.53
CUST04449,Ananya Mehta,12,34,335432.4,88207.74,26.3,27952.7
CUST01698,Pooja Patil,12,34,335331.41,84041.96,25.06,27944.28
CUST01274,Priya Nair,18,48,335324.85,66990.0,19.98,18629.16
CUST04547,Neha Mehta,12,29,335271.75,103064.1,30.74,27939.31
CUST01460,Neha Gupta,17,46,335249.08,101834.85,30.38,19720.53
CUST01417,Priya Verma,13,39,335216.74,94225.28,28.11,25785.9
CUST01419,Vivaan Kumar,17,39,335113.81,75613.88,22.56,19712.58
CUST01959,Rohan Shah,11,37,335104.58,71452.58,21.32,30464.05
CUST04914,Neha Verma,17,37,335005.33,85970.13,25.66,19706.2
CUST00161,Isha Mehta,13,30,334958.09,96498.65,28.81,25766.01
CUST03054,Amit Joshi,15,36,334867.95,69922.79,20.88,22324.53
CUST05952,Vivaan Deshmukh,15,35,334684.06,74597.08,22.29,22312.27
CUST03658,Aarav Mehta,18,39,334656.29,96810.33,28.93,18592.02
CUST04894,Aditya Deshmukh,14,35,334559.46,75664.83,22.62,23897.1
CUST05384,Amit Mhaske,16,43,334550.11,76466.43,22.86,20909.38
CUST01149,Ananya Patil,20,46,334466.77,68031.65,20.34,16723.34
CUST02940,Aditya Verma,13,29,334273.73,109906.93,32.88,25713.36
CUST04071,Karan Joshi,16,41,333848.9,68527.13,20.53,20865.56
CUST00105,Meera Joshi,16,37,333655.63,88823.42,26.62,20853.48
CUST04718,Vivaan Shah,14,43,333559.14,83232.7,24.95,23825.65
CUST03642,Isha Singh,17,51,333244.98,70910.59,21.28,19602.65
CUST04337,Aarav Deshmukh,13,36,333201.39,100866.67,30.27,25630.88
CUST03686,Rohan Mhaske,15,39,333133.38,90792.88,27.25,22208.89
CUST02502,Rahul Deshmukh,14,31,333058.56,91860.64,27.58,23789.9
CUST04999,Isha Gupta,16,46,333034.08,62134.87,18.66,20814.63
CUST03857,Arjun Singh,19,45,332932.08,85237.89,25.6,17522.74
CUST03215,Sneha Mehta,20,53,332920.34,77330.36,23.23,16646.02
CUST04221,Rahul Nair,18,41,332767.95,73837.58,22.19,18487.11
CUST03869,Ananya Verma,16,42,332357.41,72437.1,21.79,20772.34
CUST05849,Meera Patil,17,39,332292.0,64655.01,19.46,19546.59
CUST03142,Vivaan Mhaske,19,39,332057.93,81519.28,24.55,17476.73
CUST05457,Meera Verma,14,39,332001.18,81510.92,24.55,23714.37
CUST00190,Neha Nair,18,43,331973.74,85661.35,25.8,18442.99
CUST02290,Aarav Sharma,11,35,331939.18,89395.69,26.93,30176.29
