Customer_ID,Customer_Name,Total_Orders,Units_Sold,Revenue,Profit,Revenue_Rank,Revenue_Contribution_Percent,Cumulative_Revenue_Percent,Revenue_Concentration_Segment
CUST04238,Isha Gupta,18,40,390520.81,94021.87,270,0.0287,8.7644,Top Revenue Contributors
CUST02588,Sneha Patil,15,46,390171.25,91641.1,271,0.0287,8.793,Top Revenue Contributors
CUST03073,Neha Shah,13,37,389488.84,80348.96,272,0.0286,8.8216,Top Revenue Contributors
CUST01575,Sneha Kumar,22,50,389460.19,94503.9,273,0.0286,8.8503,Top Revenue Contributors
CUST03505,Rahul Sharma,16,42,389009.26,87630.65,274,0.0286,8.8788,Top Revenue Contributors
CUST05614,Rohan Patil,16,46,388990.71,83797.61,275,0.0286,8.9074,Top Revenue Contributors
CUST00456,Meera Nair,14,34,388918.14,92412.81,276,0.0286,8.936,Top Revenue Contributors
CUST01187,Aditya Sharma,15,46,388828.69,75333.8,277,0.0286,8.9645,Top Revenue Contributors
CUST04521,Rahul Kumar,15,49,388190.7,101154.83,278,0.0285,8.993,Top Revenue Contributors
CUST00727,Arjun Joshi,21,51,387874.49,90967.78,279,0.0285,9.0215,Top Revenue Contributors
CUST02381,Isha Deshmukh,26,59,387858.95,99703.08,280,0.0285,9.05,Top Revenue Contributors
CUST00926,Karan Patil,16,40,387760.62,116597.47,281,0.0285,9.0785,Top Revenue Contributors
CUST03046,Aarav Mhaske,22,53,387696.79,85856.07,282,0.0285,9.1069,Top Revenue Contributors
CUST05589,Kavya Joshi,20,43,387655.65,96454.81,283,0.0285,9.1354,Top Revenue Contributors
CUST01611,Aditya Mehta,12,40,387120.95,115011.41,284,0.0284,9.1638,Top Revenue Contributors
CUST02666,Amit Kumar,19,44,387019.32,118448.17,285,0.0284,9.1923,Top Revenue Contributors
CUST03644,Kavya Nair,14,40,387016.43,94550.2,286,0.0284,9.2207,Top Revenue Contributors
CUST02396,Rahul Joshi,19,54,386986.39,108784.29,287,0.0284,9.2491,Top Revenue Contributors
CUST04089,Vivaan Nair,14,32,386884.75,97127.57,288,0.0284,9.2775,Top Revenue Contributors
CUST04673,Kavya Mhaske,16,43,386852.92,101009.23,289,0.0284,9.3059,Top Revenue Contributors
CUST00134,Meera Gupta,17,40,386708.39,90781.63,290,0.0284,9.3343,Top Revenue Contributors
CUST05930,Aarav Joshi,17,43,386505.09,105779.23,291,0.0284,9.3627,Top Revenue Contributors
CUST04874,Arjun Joshi,15,44,386498.87,102758.51,292,0.0284,9.3911,Top Revenue Contributors
CUST01728,Karan Nair,14,44,386428.35,92423.87,293,0.0284,9.4195,Top Revenue Contributors
CUST05196,Neha Kumar,15,44,386215.45,97899.55,294,0.0284,9.4478,Top Revenue Contributors
CUST01933,Rahul Deshmukh,25,56,385891.75,95007.82,295,0.0283,9.4762,Top Revenue Contributors
CUST05391,Rohan Nair,18,41,385796.89,101380.36,296,0.0283,9.5045,Top Revenue Contributors
CUST00881,Rahul Mhaske,14,39,385720.69,99824.43,297,0.0283,9.5328,Top Revenue Contributors
CUST04362,Neha Verma,13,35,385666.47,101435.32,298,0.0283,9.5612,Top Revenue Contributors
CUST00657,Priya Mehta,14,42,385494.34,79763.11,299,0.0283,9.5895,Top Revenue Contributors
CUST04520,Aditya Kumar,15,40,385470.23,105235.49,300,0.0283,9.6178,Top Revenue Contributors
CUST05484,Rohan Nair,19,46,385277.83,92608.95,301,0.0283,9.6461,Top Revenue Contributors
CUST00403,Aarav Shah,20,50,385265.74,88044.65,302,0.0283,9.6744,Top Revenue Contributors
CUST01814,Priya Gupta,18,45,385250.36,93600.53,303,0.0283,9.7027,Top Revenue Contributors
CUST05698,Kavya Deshmukh,14,39,385088.4,128106.4,304,0.0283,9.731,Top Revenue Contributors
CUST05029,Meera Singh,11,33,385067.9,84898.18,305,0.0283,9.7592,Top Revenue Contributors
CUST02641,Pooja Patil,15,42,384955.29,111947.47,306,0.0283,9.7875,Top Revenue Contributors
CUST01582,Ananya Gupta,14,40,384851.18,108802.02,307,0.0283,9.8158,Top Revenue Contributors
CUST03918,Vivaan Kumar,19,57,384839.18,69909.81,308,0.0283,9.844,Top Revenue Contributors
CUST00774,Aarav Singh,12,41,384838.23,78140.25,309,0.0283,9.8723,Top Revenue Contributors
CUST00366,Rohan Shah,19,45,384445.54,81422.89,310,0.0282,9.9005,Top Revenue Contributors
CUST05629,Rahul Singh,15,38,384282.87,114277.9,311,0.0282,9.9288,Top Revenue Contributors
CUST03031,Sneha Deshmukh,17,47,384256.12,99380.91,312,0.0282,9.957,Top Revenue Contributors
CUST04761,Priya Patil,16,42,384251.44,92875.89,313,0.0282,9.9852,Top Revenue Contributors
CUST04391,Amit Verma,15,35,384090.71,118706.5,314,0.0282,10.0134,Top Revenue Contributors
CUST01183,Rohan Mhaske,11,32,384065.25,112227.87,315,0.0282,10.0416,Top Revenue Contributors
CUST03722,Aarav Mhaske,17,39,383974.59,78410.81,316,0.0282,10.0698,Top Revenue Contributors
CUST05006,Pooja Shah,22,51,383770.65,89917.04,317,0.0282,10.098,Top Revenue Contributors
CUST04617,Amit Kumar,13,42,383638.4,85078.88,318,0.0282,10.1262,Top Revenue Contributors
CUST05237,Neha Gupta,18,49,383280.03,100568.3,319,0.0281,10.1543,Top Revenue Contributors
CUST02620,Amit Joshi,22,52,383219.43,120484.72,320,0.0281,10.1825,Top Revenue Contributors
CUST02810,Rohan Deshmukh,15,40,383124.12,83327.36,321,0.0281,10.2106,Top Revenue Contributors
CUST01725,Vivaan Shah,18,50,383019.33,84360.53,322,0.0281,10.2387,Top Revenue Contributors
CUST03045,Kavya Joshi,17,41,382931.96,100681.45,323,0.0281,10.2669,Top Revenue Contributors
CUST03867,Priya Singh,17,48,382641.98,98955.42,324,0.0281,10.295,Top Revenue Contributors
CUST04371,Kavya Nair,14,42,382468.94,100563.46,325,0.0281,10.323,Top Revenue Contributors
CUST05704,Aarav Nair,14,37,382277.39,84700.35,326,0.0281,10.3511,Top Revenue Contributors
CUST00131,Vivaan Gupta,16,48,382252.71,87388.55,327,0.0281,10.3792,Top Revenue Contributors
CUST04959,Meera Singh,21,51,382047.79,99191.68,328,0.0281,10.4073,Top Revenue Contributors
CUST04944,Aditya Patil,14,42,381816.12,70588.0,329,0.028,10.4353,Top Revenue Contributors
CUST01114,Priya Singh,15,39,381793.45,84463.36,330,0.028,10.4633,Top Revenue Contributors
CUST03129,Amit Mhaske,14,38,381057.0,88566.19,331,0.028,10.4913,Top Revenue Contributors
CUST04752,Pooja Joshi,18,46,381053.55,109239.03,332,0.028,10.5193,Top Revenue Contributors
CUST03411,Sneha Mhaske,17,47,380999.93,81444.03,333,0.028,10.5473,Top Revenue Contributors
CUST02946,Neha Mehta,20,57,380975.55,92875.58,334,0.028,10.5753,Top Revenue Contributors
CUST01080,Arjun Mehta,20,51,380464.64,76217.22,335,0.0279,10.6032,Top Revenue Contributors
CUST02517,Karan Mehta,14,41,380380.95,104465.6,336,0.0279,10.6311,Top Revenue Contributors
CUST05201,Aarav Shah,21,42,380319.22,105356.28,337,0.0279,10.6591,Top Revenue Contributors
CUST02125,Karan Joshi,14,41,380173.33,92609.5,338,0.0279,10.687,Top Revenue Contributors
CUST01393,Rahul Kumar,22,47,380131.21,100376.56,339,0.0279,10.7149,Top Revenue Contributors
CUST00306,Rohan Kumar,13,45,380120.01,86520.11,340,0.0279,10.7428,Top Revenue Contributors
CUST03518,Arjun Mhaske,23,50,379553.6,106285.2,341,0.0279,10.7707,Top Revenue Contributors
CUST01508,Karan Shah,20,46,379441.23,102047.36,342,0.0279,10.7986,Top Revenue Contributors
CUST05609,Ananya Nair,18,50,379341.83,96614.18,343,0.0279,10.8264,Top Revenue Contributors
CUST00577,Meera Mehta,15,51,379316.04,85631.69,344,0.0279,10.8543,Top Revenue Contributors
CUST00267,Rahul Joshi,17,49,379311.63,82777.84,345,0.0279,10.8821,Top Revenue Contributors
CUST04447,Vivaan Sharma,19,42,379304.89,126347.78,346,0.0279,10.91,Top Revenue Contributors
CUST03815,Arjun Nair,15,36,379141.13,106191.69,347,0.0278,10.9378,Top Revenue Contributors
CUST00894,Kavya Nair,18,36,378932.78,105854.85,348,0.0278,10.9657,Top Revenue Contributors
CUST03636,Vivaan Shah,14,36,378695.87,89890.15,349,0.0278,10.9935,Top Revenue Contributors
CUST04580,Neha Gupta,15,42,378599.95,114838.44,350,0.0278,11.0213,Top Revenue Contributors
CUST01308,Isha Patil,14,41,378560.62,84840.34,351,0.0278,11.0491,Top Revenue Contributors
CUST00875,Karan Patil,18,45,378472.14,107644.31,352,0.0278,11.0769,Top Revenue Contributors
CUST02211,Amit Shah,20,48,378328.58,91557.72,353,0.0278,11.1047,Top Revenue Contributors
CUST03718,Priya Gupta,15,48,378116.19,95254.75,354,0.0278,11.1324,Top Revenue Contributors
CUST03512,Rohan Gupta,20,51,377702.82,100091.47,355,0.0277,11.1602,Top Revenue Contributors
CUST02365,Rahul Verma,20,43,377518.11,97591.03,356,0.0277,11.1879,Top Revenue Contributors
CUST04624,Arjun Nair,15,35,377365.68,110683.49,357,0.0277,11.2156,Top Revenue Contributors
CUST03001,Aarav Nair,14,32,377286.07,91345.71,358,0.0277,11.2433,Top Revenue Contributors
CUST00687,Sneha Shah,17,45,377285.54,96886.84,359,0.0277,11.271,Top Revenue Contributors
CUST00877,Aarav Singh,13,39,377188.97,107570.25,360,0.0277,11.2987,Top Revenue Contributors
CUST04443,Arjun Mehta,16,43,377009.41,86079.57,361,0.0277,11.3264,Top Revenue Contributors
CUST00098,Amit Patil,17,53,376981.15,112108.54,362,0.0277,11.3541,Top Revenue Contributors
CUST00871,Karan Shah,18,46,376578.54,87194.19,363,0.0277,11.3818,Top Revenue Contributors
CUST01932,Arjun Mehta,21,47,376460.61,77647.73,364,0.0276,11.4094,Top Revenue Contributors
CUST05487,Rahul Deshmukh,16,38,375960.07,101757.28,365,0.0276,11.437,Top Revenue Contributors
CUST02566,Neha Deshmukh,17,41,375588.93,88128.34,366,0.0276,11.4646,Top Revenue Contributors
CUST02089,Pooja Gupta,22,46,375359.36,88003.83,367,0.0276,11.4922,Top Revenue Contributors
CUST03357,Karan Kumar,22,61,375359.22,77674.84,368,0.0276,11.5198,Top Revenue Contributors
CUST01087,Isha Patil,19,50,375342.45,89705.97,369,0.0276,11.5473,Top Revenue Contributors
CUST05768,Rohan Sharma,19,44,375243.57,87639.28,370,0.0276,11.5749,Top Revenue Contributors
CUST03650,Sneha Kumar,17,44,374813.41,95703.68,371,0.0275,11.6024,Top Revenue Contributors
CUST01606,Sneha Joshi,15,37,374790.94,109672.15,372,0.0275,11.6299,Top Revenue Contributors
CUST02025,Rahul Sharma,17,44,374335.6,81009.61,373,0.0275,11.6574,Top Revenue Contributors
CUST04232,Rohan Deshmukh,14,42,374273.85,91577.06,374,0.0275,11.6849,Top Revenue Contributors
CUST02229,Amit Deshmukh,20,51,373774.58,91138.2,375,0.0275,11.7124,Top Revenue Contributors
CUST00537,Aditya Shah,17,42,373661.2,97582.04,376,0.0274,11.7398,Top Revenue Contributors
CUST05578,Amit Mhaske,16,48,373628.36,85701.03,377,0.0274,11.7672,Top Revenue Contributors
CUST03552,Ananya Mhaske,13,35,373188.75,105808.09,378,0.0274,11.7946,Top Revenue Contributors
CUST04850,Priya Singh,18,44,373170.56,89761.58,379,0.0274,11.8221,Top Revenue Contributors
CUST02156,Meera Singh,17,47,373140.11,84730.39,380,0.0274,11.8495,Top Revenue Contributors
CUST05105,Vivaan Mehta,19,46,373128.94,97105.99,381,0.0274,11.8769,Top Revenue Contributors
CUST01035,Priya Nair,20,49,373103.04,105892.42,382,0.0274,11.9043,Top Revenue Contributors
CUST04344,Arjun Patil,18,53,373101.97,76578.92,383,0.0274,11.9317,Top Revenue Contributors
CUST04506,Priya Verma,18,44,372849.58,89753.48,384,0.0274,11.959,Top Revenue Contributors
CUST04030,Priya Nair,22,41,372692.94,89667.56,385,0.0274,11.9864,Top Revenue Contributors
CUST00586,Vivaan Verma,17,39,372680.16,84504.27,386,0.0274,12.0138,Top Revenue Contributors
CUST01097,Priya Shah,17,35,372561.83,78829.73,387,0.0274,12.0411,Top Revenue Contributors
CUST04563,Aditya Mehta,16,44,372394.21,98216.72,388,0.0273,12.0685,Top Revenue Contributors
CUST05562,Neha Nair,17,42,372303.62,95220.63,389,0.0273,12.0958,Top Revenue Contributors
CUST02104,Pooja Gupta,20,50,372225.6,75536.93,390,0.0273,12.1232,Top Revenue Contributors
CUST02249,Ananya Sharma,12,41,372005.33,77272.14,391,0.0273,12.1505,Top Revenue Contributors
CUST00279,Amit Verma,19,41,371911.12,83848.08,392,0.0273,12.1778,Top Revenue Contributors
CUST01235,Pooja Kumar,15,33,371752.31,103991.65,393,0.0273,12.2051,Top Revenue Contributors
CUST01911,Kavya Patil,17,41,371626.04,76560.25,394,0.0273,12.2324,Top Revenue Contributors
CUST00738,Pooja Patil,19,45,371100.74,77013.67,395,0.0273,12.2597,Top Revenue Contributors
CUST04436,Sneha Singh,15,40,370766.31,98495.54,396,0.0272,12.2869,Top Revenue Contributors
CUST04011,Isha Shah,22,51,370731.76,81978.66,397,0.0272,12.3141,Top Revenue Contributors
CUST01594,Ananya Verma,17,45,370557.01,92306.09,398,0.0272,12.3413,Top Revenue Contributors
CUST00152,Isha Joshi,18,39,370521.62,77405.51,399,0.0272,12.3685,Top Revenue Contributors
CUST01234,Arjun Deshmukh,14,37,370476.8,98545.84,400,0.0272,12.3958,Top Revenue Contributors
CUST01668,Vivaan Kumar,20,49,370120.45,102121.32,401,0.0272,12.4229,Top Revenue Contributors
CUST03541,Kavya Nair,21,55,370051.52,103822.47,402,0.0272,12.4501,Top Revenue Contributors
CUST04699,Amit Verma,11,40,369992.53,93923.42,403,0.0272,12.4773,Top Revenue Contributors
CUST00598,Pooja Gupta,19,42,369843.59,90049.0,404,0.0272,12.5044,Top Revenue Contributors
CUST00140,Pooja Kumar,16,43,369722.99,106545.99,405,0.0272,12.5316,Top Revenue Contributors
CUST02600,Kavya Gupta,13,37,369707.61,86737.76,406,0.0272,12.5588,Top Revenue Contributors
CUST00031,Aditya Deshmukh,20,49,369592.95,84127.38,407,0.0271,12.5859,Top Revenue Contributors
CUST05563,Isha Shah,16,47,369461.17,93576.81,408,0.0271,12.613,Top Revenue Contributors
CUST02957,Rahul Sharma,15,36,369447.94,88660.87,409,0.0271,12.6402,Top Revenue Contributors
CUST00074,Rohan Gupta,20,39,369434.19,86478.49,410,0.0271,12.6673,Top Revenue Contributors
CUST04213,Aditya Deshmukh,9,34,369241.93,96427.46,411,0.0271,12.6944,Top Revenue Contributors
CUST02306,Rahul Sharma,14,42,368901.41,111614.83,412,0.0271,12.7215,Top Revenue Contributors
CUST02721,Aarav Gupta,19,44,368645.43,99090.95,413,0.0271,12.7486,Top Revenue Contributors
CUST03033,Rahul Singh,22,55,368536.56,92800.86,414,0.0271,12.7756,Top Revenue Contributors
CUST01294,Priya Gupta,13,45,368417.07,104807.79,415,0.0271,12.8027,Top Revenue Contributors
CUST05441,Priya Sharma,14,41,368171.65,99975.09,416,0.027,12.8297,Top Revenue Contributors
CUST00435,Aarav Gupta,16,41,368115.52,102581.36,417,0.027,12.8568,Top Revenue Contributors
CUST02998,Amit Deshmukh,12,41,367914.03,102313.38,418,0.027,12.8838,Top Revenue Contributors
CUST03999,Meera Kumar,15,41,367828.32,90944.16,419,0.027,12.9108,Top Revenue Contributors
CUST04887,Ananya Patil,16,42,367614.22,73145.87,420,0.027,12.9378,Top Revenue Contributors
CUST00467,Sneha Patil,16,50,367437.69,111836.75,421,0.027,12.9648,Top Revenue Contributors
CUST00427,Neha Singh,15,37,367304.44,90908.65,422,0.027,12.9918,Top Revenue Contributors
CUST05597,Isha Gupta,15,32,367242.68,86952.81,423,0.027,13.0187,Top Revenue Contributors
CUST05001,Isha Gupta,14,40,367117.5,86732.51,424,0.027,13.0457,Top Revenue Contributors
CUST05117,Priya Joshi,16,53,366984.94,94116.58,425,0.027,13.0727,Top Revenue Contributors
CUST03203,Sneha Sharma,16,38,366212.51,84142.52,426,0.0269,13.0995,Top Revenue Contributors
CUST05681,Sneha Kumar,16,49,365797.21,73633.64,427,0.0269,13.1264,Top Revenue Contributors
CUST00186,Amit Kumar,14,33,365623.0,85134.24,428,0.0269,13.1533,Top Revenue Contributors
CUST00879,Priya Patil,14,36,365466.6,101693.15,429,0.0268,13.1801,Top Revenue Contributors
CUST00595,Isha Mehta,13,32,365071.7,96689.84,430,0.0268,13.2069,Top Revenue Contributors
CUST03168,Sneha Sharma,20,46,364943.78,82389.75,431,0.0268,13.2337,Top Revenue Contributors
CUST04376,Sneha Kumar,18,47,364743.05,82215.46,432,0.0268,13.2605,Top Revenue Contributors
CUST04469,Ananya Patil,15,44,364544.32,65693.63,433,0.0268,13.2873,Top Revenue Contributors
CUST01916,Sneha Patil,14,36,364479.84,82066.52,434,0.0268,13.314,Top Revenue Contributors
CUST03574,Priya Mhaske,15,34,364295.95,85215.16,435,0.0268,13.3408,Top Revenue Contributors
CUST02637,Sneha Shah,13,41,364265.23,94855.27,436,0.0268,13.3676,Top Revenue Contributors
CUST02813,Neha Nair,16,50,364155.78,76776.18,437,0.0267,13.3943,Top Revenue Contributors
CUST02939,Karan Patil,15,39,363979.22,105207.57,438,0.0267,13.421,Top Revenue Contributors
CUST01988,Priya Mhaske,14,43,363592.25,99070.48,439,0.0267,13.4477,Top Revenue Contributors
CUST02122,Rahul Mhaske,14,42,363495.7,95214.37,440,0.0267,13.4744,Top Revenue Contributors
CUST03302,Rahul Gupta,17,43,363450.03,94887.68,441,0.0267,13.5011,Top Revenue Contributors
CUST01723,Rohan Nair,16,42,363414.33,105057.74,442,0.0267,13.5278,Top Revenue Contributors
CUST04880,Meera Joshi,17,42,363389.22,96810.5,443,0.0267,13.5545,Top Revenue Contributors
CUST00465,Ananya Nair,19,41,363268.53,106237.77,444,0.0267,13.5812,Top Revenue Contributors
CUST00228,Kavya Shah,19,47,362984.07,87899.18,445,0.0267,13.6078,Top Revenue Contributors
CUST05587,Vivaan Singh,14,39,362554.65,87800.42,446,0.0266,13.6345,Top Revenue Contributors
CUST02547,Aditya Verma,21,55,362445.55,85699.09,447,0.0266,13.6611,Top Revenue Contributors
CUST01634,Pooja Singh,22,52,362161.67,86655.25,448,0.0266,13.6877,Top Revenue Contributors
CUST02891,Isha Singh,19,47,362027.47,75267.78,449,0.0266,13.7143,Top Revenue Contributors
CUST00223,Vivaan Mehta,13,33,361864.0,116200.39,450,0.0266,13.7408,Top Revenue Contributors
CUST01471,Karan Mhaske,17,46,361560.24,106832.13,451,0.0266,13.7674,Top Revenue Contributors
CUST05908,Vivaan Sharma,19,48,361008.51,85030.7,452,0.0265,13.7939,Top Revenue Contributors
CUST04861,Aditya Shah,19,55,360926.84,94891.13,453,0.0265,13.8204,Top Revenue Contributors
CUST04285,Rahul Gupta,19,53,360835.05,82401.68,454,0.0265,13.8469,Top Revenue Contributors
CUST05264,Rohan Gupta,14,45,360818.38,98987.92,455,0.0265,13.8734,Top Revenue Contributors
CUST01687,Ananya Mehta,14,47,360486.27,78942.93,456,0.0265,13.8999,Top Revenue Contributors
CUST00642,Pooja Verma,18,46,360241.97,103216.49,457,0.0265,13.9263,Top Revenue Contributors
CUST05085,Priya Singh,14,40,360150.91,76444.64,458,0.0265,13.9528,Top Revenue Contributors
CUST00520,Rahul Mehta,17,40,360118.8,105513.62,459,0.0264,13.9792,Top Revenue Contributors
CUST04866,Karan Joshi,19,42,360108.98,112674.79,460,0.0264,14.0057,Top Revenue Contributors
CUST01072,Isha Kumar,17,34,359963.8,98387.26,461,0.0264,14.0321,Top Revenue Contributors
CUST03917,Sneha Nair,18,42,359806.87,88607.48,462,0.0264,14.0586,Top Revenue Contributors
CUST05937,Vivaan Singh,11,36,359726.17,96050.43,463,0.0264,14.085,Top Revenue Contributors
CUST03282,Rahul Joshi,12,41,359660.68,87939.4,464,0.0264,14.1114,Top Revenue Contributors
CUST04431,Arjun Sharma,16,45,359563.36,77880.39,465,0.0264,14.1378,Top Revenue Contributors
CUST00386,Rahul Patil,20,44,359380.43,94056.21,466,0.0264,14.1642,Top Revenue Contributors
CUST04498,Neha Gupta,17,43,359292.68,88591.6,467,0.0264,14.1906,Top Revenue Contributors
CUST03295,Rahul Gupta,18,52,359260.48,74249.03,468,0.0264,14.217,Top Revenue Contributors
CUST04304,Aarav Gupta,16,47,359073.65,100389.09,469,0.0264,14.2433,Top Revenue Contributors
CUST02612,Karan Shah,14,34,358817.97,97546.45,470,0.0264,14.2697,Top Revenue Contributors
CUST03392,Karan Gupta,19,56,358793.37,62264.43,471,0.0264,14.296,Top Revenue Contributors
CUST00295,Meera Kumar,13,29,358777.42,80941.32,472,0.0263,14.3224,Top Revenue Contributors
CUST01154,Arjun Kumar,18,44,358678.91,105759.45,473,0.0263,14.3487,Top Revenue Contributors
CUST05631,Aarav Mhaske,14,35,358566.74,111656.98,474,0.0263,14.3751,Top Revenue Contributors
CUST04198,Aditya Nair,18,41,358512.23,77108.72,475,0.0263,14.4014,Top Revenue Contributors
CUST01598,Kavya Gupta,17,50,358417.24,87579.32,476,0.0263,14.4277,Top Revenue Contributors
CUST04820,Karan Singh,12,35,358379.16,102327.77,477,0.0263,14.454,Top Revenue Contributors
CUST02206,Ananya Gupta,19,50,358272.99,104883.76,478,0.0263,14.4803,Top Revenue Contributors
CUST03511,Rohan Gupta,14,35,358263.86,93364.99,479,0.0263,14.5067,Top Revenue Contributors
CUST03713,Rohan Shah,19,44,358227.27,83865.15,480,0.0263,14.533,Top Revenue Contributors
CUST01768,Priya Kumar,17,48,358180.44,81174.54,481,0.0263,14.5593,Top Revenue Contributors
CUST04554,Isha Mhaske,16,45,358033.53,76296.83,482,0.0263,14.5856,Top Revenue Contributors
CUST05080,Pooja Shah,14,36,357992.16,105798.62,483,0.0263,14.6119,Top Revenue Contributors
CUST04811,Aditya Verma,13,36,357779.46,81955.48,484,0.0263,14.6381,Top Revenue Contributors
CUST04409,Rahul Joshi,17,47,357626.49,95695.58,485,0.0263,14.6644,Top Revenue Contributors
CUST03611,Karan Deshmukh,21,54,357556.53,81102.0,486,0.0263,14.6907,Top Revenue Contributors
CUST02750,Aditya Mhaske,15,44,357283.43,74378.91,487,0.0262,14.7169,Top Revenue Contributors
CUST01214,Pooja Sharma,15,44,357226.95,68654.8,488,0.0262,14.7431,Top Revenue Contributors
CUST01211,Amit Deshmukh,14,39,357159.8,95597.71,489,0.0262,14.7694,Top Revenue Contributors
CUST04832,Aditya Kumar,18,45,356995.45,79575.9,490,0.0262,14.7956,Top Revenue Contributors
CUST01839,Rohan Gupta,15,50,356780.45,84546.98,491,0.0262,14.8218,Top Revenue Contributors
CUST00162,Neha Sharma,16,47,356746.48,85825.31,492,0.0262,14.848,Top Revenue Contributors
CUST04916,Isha Verma,17,43,356732.21,101400.03,493,0.0262,14.8742,Top Revenue Contributors
CUST00203,Amit Patil,15,38,356180.65,108603.65,494,0.0262,14.9003,Top Revenue Contributors
CUST01396,Karan Nair,18,50,356024.4,98757.94,495,0.0261,14.9265,Top Revenue Contributors
CUST01240,Karan Joshi,9,38,355455.83,100012.36,496,0.0261,14.9526,Top Revenue Contributors
