Customer_ID,Customer_Name,Total_Orders,Units_Sold,Revenue,Profit,Profit_Margin_Percent,Revenue_Rank,Profit_Rank,Customer_Row_Number,Revenue_Quartile,Customer_Value_Segment
CUST00366,Rohan Shah,19,45,384445.54,81422.89,21.18,310,875,310,1,High Value
CUST05629,Rahul Singh,15,38,384282.87,114277.9,29.74,311,126,311,1,High Value
CUST03031,Sneha Deshmukh,17,47,384256.12,99380.91,25.86,312,307,312,1,High Value
CUST04761,Priya Patil,16,42,384251.44,92875.89,24.17,313,449,313,1,High Value
CUST04391,Amit Verma,15,35,384090.71,118706.5,30.91,314,85,314,1,High Value
CUST01183,Rohan Mhaske,11,32,384065.25,112227.87,29.22,315,145,315,1,High Value
CUST03722,Aarav Mhaske,17,39,383974.59,78410.81,20.42,316,1009,316,1,High Value
CUST05006,Pooja Shah,22,51,383770.65,89917.04,23.43,317,533,317,1,High Value
CUST04617,Amit Kumar,13,42,383638.4,85078.88,22.18,318,703,318,1,High Value
CUST05237,Neha Gupta,18,49,383280.03,100568.3,26.24,319,282,319,1,High Value
CUST02620,Amit Joshi,22,52,383219.43,120484.72,31.44,320,71,320,1,High Value
CUST02810,Rohan Deshmukh,15,40,383124.12,83327.36,21.75,321,772,321,1,High Value
CUST01725,Vivaan Shah,18,50,383019.33,84360.53,22.03,322,730,322,1,High Value
CUST03045,Kavya Joshi,17,41,382931.96,100681.45,26.29,323,281,323,1,High Value
CUST03867,Priya Singh,17,48,382641.98,98955.42,25.86,324,316,324,1,High Value
CUST04371,Kavya Nair,14,42,382468.94,100563.46,26.29,325,283,325,1,High Value
CUST05704,Aarav Nair,14,37,382277.39,84700.35,22.16,326,720,326,1,High Value
CUST00131,Vivaan Gupta,16,48,382252.71,87388.55,22.86,327,612,327,1,High Value
CUST04959,Meera Singh,21,51,382047.79,99191.68,25.96,328,310,328,1,High Value
CUST04944,Aditya Patil,14,42,381816.12,70588.0,18.49,329,1471,329,1,High Value
CUST01114,Priya Singh,15,39,381793.45,84463.36,22.12,330,727,330,1,High Value
CUST03129,Amit Mhaske,14,38,381057.0,88566.19,23.24,331,577,331,1,High Value
CUST04752,Pooja Joshi,18,46,381053.55,109239.03,28.67,332,174,332,1,High Value
CUST03411,Sneha Mhaske,17,47,380999.93,81444.03,21.38,333,874,333,1,High Value
CUST02946,Neha Mehta,20,57,380975.55,92875.58,24.38,334,450,334,1,High Value
CUST01080,Arjun Mehta,20,51,380464.64,76217.22,20.03,335,1127,335,1,High Value
CUST02517,Karan Mehta,14,41,380380.95,104465.6,27.46,336,231,336,1,High Value
CUST05201,Aarav Shah,21,42,380319.22,105356.28,27.7,337,217,337,1,High Value
CUST02125,Karan Joshi,14,41,380173.33,92609.5,24.36,338,457,338,1,High Value
CUST01393,Rahul Kumar,22,47,380131.21,100376.56,26.41,339,289,339,1,High Value
CUST00306,Rohan Kumar,13,45,380120.01,86520.11,22.76,340,642,340,1,High Value
CUST03518,Arjun Mhaske,23,50,379553.6,106285.2,28.0,341,199,341,1,High Value
CUST01508,Karan Shah,20,46,379441.23,102047.36,26.89,342,260,342,1,High Value
CUST05609,Ananya Nair,18,50,379341.83,96614.18,25.47,343,364,343,1,High Value
CUST00577,Meera Mehta,15,51,379316.04,85631.69,22.58,344,685,344,1,High Value
CUST00267,Rahul Joshi,17,49,379311.63,82777.84,21.82,345,800,345,1,High Value
CUST04447,Vivaan Sharma,19,42,379304.89,126347.78,33.31,346,49,346,1,High Value
CUST03815,Arjun Nair,15,36,379141.13,106191.69,28.01,347,202,347,1,High Value
CUST00894,Kavya Nair,18,36,378932.78,105854.85,27.93,348,206,348,1,High Value
CUST03636,Vivaan Shah,14,36,378695.87,89890.15,23.74,349,535,349,1,High Value
CUST04580,Neha Gupta,15,42,378599.95,114838.44,30.33,350,120,350,1,High Value
CUST01308,Isha Patil,14,41,378560.62,84840.34,22.41,351,710,351,1,High Value
CUST00875,Karan Patil,18,45,378472.14,107644.31,28.44,352,187,352,1,High Value
CUST02211,Amit Shah,20,48,378328.58,91557.72,24.2,353,489,353,1,High Value
CUST03718,Priya Gupta,15,48,378116.19,95254.75,25.19,354,394,354,1,High Value
CUST03512,Rohan Gupta,20,51,377702.82,100091.47,26.5,355,295,355,1,High Value
CUST02365,Rahul Verma,20,43,377518.11,97591.03,25.85,356,340,356,1,High Value
CUST04624,Arjun Nair,15,35,377365.68,110683.49,29.33,357,163,357,1,High Value
CUST03001,Aarav Nair,14,32,377286.07,91345.71,24.21,358,495,358,1,High Value
CUST00687,Sneha Shah,17,45,377285.54,96886.84,25.68,359,355,359,1,High Value
CUST00877,Aarav Singh,13,39,377188.97,107570.25,28.52,360,190,360,1,High Value
CUST04443,Arjun Mehta,16,43,377009.41,86079.57,22.83,361,661,361,1,High Value
CUST00098,Amit Patil,17,53,376981.15,112108.54,29.74,362,149,362,1,High Value
CUST00871,Karan Shah,18,46,376578.54,87194.19,23.15,363,618,363,1,High Value
CUST01932,Arjun Mehta,21,47,376460.61,77647.73,20.63,364,1045,364,1,High Value
CUST05487,Rahul Deshmukh,16,38,375960.07,101757.28,27.07,365,264,365,1,High Value
CUST02566,Neha Deshmukh,17,41,375588.93,88128.34,23.46,366,587,366,1,High Value
CUST02089,Pooja Gupta,22,46,375359.36,88003.83,23.45,367,591,367,1,High Value
CUST03357,Karan Kumar,22,61,375359.22,77674.84,20.69,368,1042,368,1,High Value
CUST01087,Isha Patil,19,50,375342.45,89705.97,23.9,369,541,369,1,High Value
CUST05768,Rohan Sharma,19,44,375243.57,87639.28,23.36,370,602,370,1,High Value
CUST03650,Sneha Kumar,17,44,374813.41,95703.68,25.53,371,386,371,1,High Value
CUST01606,Sneha Joshi,15,37,374790.94,109672.15,29.26,372,171,372,1,High Value
CUST02025,Rahul Sharma,17,44,374335.6,81009.61,21.64,373,888,373,1,High Value
CUST04232,Rohan Deshmukh,14,42,374273.85,91577.06,24.47,374,487,374,1,High Value
CUST02229,Amit Deshmukh,20,51,373774.58,91138.2,24.38,375,502,375,1,High Value
CUST00537,Aditya Shah,17,42,373661.2,97582.04,26.12,376,342,376,1,High Value
CUST05578,Amit Mhaske,16,48,373628.36,85701.03,22.94,377,680,377,1,High Value
CUST03552,Ananya Mhaske,13,35,373188.75,105808.09,28.35,378,207,378,1,High Value
CUST04850,Priya Singh,18,44,373170.56,89761.58,24.05,379,539,379,1,High Value
CUST02156,Meera Singh,17,47,373140.11,84730.39,22.71,380,715,380,1,High Value
CUST05105,Vivaan Mehta,19,46,373128.94,97105.99,26.02,381,352,381,1,High Value
CUST01035,Priya Nair,20,49,373103.04,105892.42,28.38,382,204,382,1,High Value
CUST04344,Arjun Patil,18,53,373101.97,76578.92,20.52,383,1100,383,1,High Value
CUST04506,Priya Verma,18,44,372849.58,89753.48,24.07,384,540,384,1,High Value
CUST04030,Priya Nair,22,41,372692.94,89667.56,24.06,385,543,385,1,High Value
CUST00586,Vivaan Verma,17,39,372680.16,84504.27,22.67,386,726,386,1,High Value
CUST01097,Priya Shah,17,35,372561.83,78829.73,21.16,387,984,387,1,High Value
CUST04563,Aditya Mehta,16,44,372394.21,98216.72,26.37,388,330,388,1,High Value
CUST05562,Neha Nair,17,42,372303.62,95220.63,25.58,389,397,389,1,High Value
CUST02104,Pooja Gupta,20,50,372225.6,75536.93,20.29,390,1161,390,1,High Value
CUST02249,Ananya Sharma,12,41,372005.33,77272.14,20.77,391,1064,391,1,High Value
CUST00279,Amit Verma,19,41,371911.12,83848.08,22.55,392,750,392,1,High Value
CUST01235,Pooja Kumar,15,33,371752.31,103991.65,27.97,393,234,393,1,High Value
CUST01911,Kavya Patil,17,41,371626.04,76560.25,20.6,394,1102,394,1,High Value
CUST00738,Pooja Patil,19,45,371100.74,77013.67,20.75,395,1078,395,1,High Value
CUST04436,Sneha Singh,15,40,370766.31,98495.54,26.57,396,324,396,1,High Value
CUST04011,Isha Shah,22,51,370731.76,81978.66,22.11,397,848,397,1,High Value
CUST01594,Ananya Verma,17,45,370557.01,92306.09,24.91,398,469,398,1,High Value
CUST00152,Isha Joshi,18,39,370521.62,77405.51,20.89,399,1056,399,1,High Value
CUST01234,Arjun Deshmukh,14,37,370476.8,98545.84,26.6,400,321,400,1,High Value
CUST01668,Vivaan Kumar,20,49,370120.45,102121.32,27.59,401,258,401,1,High Value
CUST03541,Kavya Nair,21,55,370051.52,103822.47,28.06,402,237,402,1,High Value
CUST04699,Amit Verma,11,40,369992.53,93923.42,25.39,403,423,403,1,High Value
CUST00598,Pooja Gupta,19,42,369843.59,90049.0,24.35,404,529,404,1,High Value
CUST00140,Pooja Kumar,16,43,369722.99,106545.99,28.82,405,198,405,1,High Value
CUST02600,Kavya Gupta,13,37,369707.61,86737.76,23.46,406,629,406,1,High Value
CUST00031,Aditya Deshmukh,20,49,369592.95,84127.38,22.76,407,734,407,1,High Value
CUST05563,Isha Shah,16,47,369461.17,93576.81,25.33,408,434,408,1,High Value
CUST02957,Rahul Sharma,15,36,369447.94,88660.87,24.0,409,571,409,1,High Value
CUST00074,Rohan Gupta,20,39,369434.19,86478.49,23.41,410,644,410,1,High Value
CUST04213,Aditya Deshmukh,9,34,369241.93,96427.46,26.11,411,369,411,1,High Value
CUST02306,Rahul Sharma,14,42,368901.41,111614.83,30.26,412,155,412,1,High Value
CUST02721,Aarav Gupta,19,44,368645.43,99090.95,26.88,413,311,413,1,High Value
CUST03033,Rahul Singh,22,55,368536.56,92800.86,25.18,414,453,414,1,High Value
CUST01294,Priya Gupta,13,45,368417.07,104807.79,28.45,415,229,415,1,High Value
CUST05441,Priya Sharma,14,41,368171.65,99975.09,27.15,416,298,416,1,High Value
CUST00435,Aarav Gupta,16,41,368115.52,102581.36,27.87,417,253,417,1,High Value
CUST02998,Amit Deshmukh,12,41,367914.03,102313.38,27.81,418,256,418,1,High Value
CUST03999,Meera Kumar,15,41,367828.32,90944.16,24.72,419,508,419,1,High Value
CUST04887,Ananya Patil,16,42,367614.22,73145.87,19.9,420,1310,420,1,High Value
CUST00467,Sneha Patil,16,50,367437.69,111836.75,30.44,421,152,421,1,High Value
CUST00427,Neha Singh,15,37,367304.44,90908.65,24.75,422,509,422,1,High Value
CUST05597,Isha Gupta,15,32,367242.68,86952.81,23.68,423,623,423,1,High Value
CUST05001,Isha Gupta,14,40,367117.5,86732.51,23.63,424,630,424,1,High Value
CUST05117,Priya Joshi,16,53,366984.94,94116.58,25.65,425,417,425,1,High Value
CUST03203,Sneha Sharma,16,38,366212.51,84142.52,22.98,426,733,426,1,High Value
CUST05681,Sneha Kumar,16,49,365797.21,73633.64,20.13,427,1280,427,1,High Value
CUST00186,Amit Kumar,14,33,365623.0,85134.24,23.28,428,701,428,1,High Value
CUST00879,Priya Patil,14,36,365466.6,101693.15,27.83,429,265,429,1,High Value
CUST00595,Isha Mehta,13,32,365071.7,96689.84,26.49,430,362,430,1,High Value
CUST03168,Sneha Sharma,20,46,364943.78,82389.75,22.58,431,822,431,1,High Value
CUST04376,Sneha Kumar,18,47,364743.05,82215.46,22.54,432,833,432,1,High Value
CUST04469,Ananya Patil,15,44,364544.32,65693.63,18.02,433,1838,433,1,High Value
CUST01916,Sneha Patil,14,36,364479.84,82066.52,22.52,434,843,434,1,High Value
CUST03574,Priya Mhaske,15,34,364295.95,85215.16,23.39,435,698,435,1,High Value
CUST02637,Sneha Shah,13,41,364265.23,94855.27,26.04,436,405,436,1,High Value
CUST02813,Neha Nair,16,50,364155.78,76776.18,21.08,437,1089,437,1,High Value
CUST02939,Karan Patil,15,39,363979.22,105207.57,28.9,438,220,438,1,High Value
CUST01988,Priya Mhaske,14,43,363592.25,99070.48,27.25,439,313,439,1,High Value
CUST02122,Rahul Mhaske,14,42,363495.7,95214.37,26.19,440,398,440,1,High Value
CUST03302,Rahul Gupta,17,43,363450.03,94887.68,26.11,441,404,441,1,High Value
CUST01723,Rohan Nair,16,42,363414.33,105057.74,28.91,442,225,442,1,High Value
CUST04880,Meera Joshi,17,42,363389.22,96810.5,26.64,443,357,443,1,High Value
CUST00465,Ananya Nair,19,41,363268.53,106237.77,29.24,444,200,444,1,High Value
CUST00228,Kavya Shah,19,47,362984.07,87899.18,24.22,445,596,445,1,High Value
CUST05587,Vivaan Singh,14,39,362554.65,87800.42,24.22,446,597,446,1,High Value
CUST02547,Aditya Verma,21,55,362445.55,85699.09,23.64,447,681,447,1,High Value
CUST01634,Pooja Singh,22,52,362161.67,86655.25,23.93,448,633,448,1,High Value
CUST02891,Isha Singh,19,47,362027.47,75267.78,20.79,449,1187,449,1,High Value
CUST00223,Vivaan Mehta,13,33,361864.0,116200.39,32.11,450,106,450,1,High Value
CUST01471,Karan Mhaske,17,46,361560.24,106832.13,29.55,451,196,451,1,High Value
CUST05908,Vivaan Sharma,19,48,361008.51,85030.7,23.55,452,705,452,1,High Value
CUST04861,Aditya Shah,19,55,360926.84,94891.13,26.29,453,402,453,1,High Value
CUST04285,Rahul Gupta,19,53,360835.05,82401.68,22.84,454,821,454,1,High Value
CUST05264,Rohan Gupta,14,45,360818.38,98987.92,27.43,455,315,455,1,High Value
CUST01687,Ananya Mehta,14,47,360486.27,78942.93,21.9,456,979,456,1,High Value
CUST00642,Pooja Verma,18,46,360241.97,103216.49,28.65,457,243,457,1,High Value
CUST05085,Priya Singh,14,40,360150.91,76444.64,21.23,458,1110,458,1,High Value
CUST00520,Rahul Mehta,17,40,360118.8,105513.62,29.3,459,214,459,1,High Value
CUST04866,Karan Joshi,19,42,360108.98,112674.79,31.29,460,139,460,1,High Value
CUST01072,Isha Kumar,17,34,359963.8,98387.26,27.33,461,327,461,1,High Value
CUST03917,Sneha Nair,18,42,359806.87,88607.48,24.63,462,574,462,1,High Value
CUST05937,Vivaan Singh,11,36,359726.17,96050.43,26.7,463,375,463,1,High Value
CUST03282,Rahul Joshi,12,41,359660.68,87939.4,24.45,464,593,464,1,High Value
CUST04431,Arjun Sharma,16,45,359563.36,77880.39,21.66,465,1033,465,1,High Value
CUST00386,Rahul Patil,20,44,359380.43,94056.21,26.17,466,420,466,1,High Value
CUST04498,Neha Gupta,17,43,359292.68,88591.6,24.66,467,575,467,1,High Value
CUST03295,Rahul Gupta,18,52,359260.48,74249.03,20.67,468,1246,468,1,High Value
CUST04304,Aarav Gupta,16,47,359073.65,100389.09,27.96,469,287,469,1,High Value
CUST02612,Karan Shah,14,34,358817.97,97546.45,27.19,470,343,470,1,High Value
CUST03392,Karan Gupta,19,56,358793.37,62264.43,17.35,471,2132,471,1,High Value
CUST00295,Meera Kumar,13,29,358777.42,80941.32,22.56,472,892,472,1,High Value
CUST01154,Arjun Kumar,18,44,358678.91,105759.45,29.49,473,210,473,1,High Value
CUST05631,Aarav Mhaske,14,35,358566.74,111656.98,31.14,474,154,474,1,High Value
CUST04198,Aditya Nair,18,41,358512.23,77108.72,21.51,475,1069,475,1,High Value
CUST01598,Kavya Gupta,17,50,358417.24,87579.32,24.44,476,604,476,1,High Value
CUST04820,Karan Singh,12,35,358379.16,102327.77,28.55,477,255,477,1,High Value
CUST02206,Ananya Gupta,19,50,358272.99,104883.76,29.27,478,228,478,1,High Value
CUST03511,Rohan Gupta,14,35,358263.86,93364.99,26.06,479,437,479,1,High Value
CUST03713,Rohan Shah,19,44,358227.27,83865.15,23.41,480,749,480,1,High Value
CUST01768,Priya Kumar,17,48,358180.44,81174.54,22.66,481,882,481,1,High Value
CUST04554,Isha Mhaske,16,45,358033.53,76296.83,21.31,482,1123,482,1,High Value
CUST05080,Pooja Shah,14,36,357992.16,105798.62,29.55,483,208,483,1,High Value
CUST04811,Aditya Verma,13,36,357779.46,81955.48,22.91,484,851,484,1,High Value
CUST04409,Rahul Joshi,17,47,357626.49,95695.58,26.76,485,387,485,1,High Value
CUST03611,Karan Deshmukh,21,54,357556.53,81102.0,22.68,486,883,486,1,High Value
CUST02750,Aditya Mhaske,15,44,357283.43,74378.91,20.82,487,1238,487,1,High Value
CUST01214,Pooja Sharma,15,44,357226.95,68654.8,19.22,488,1622,488,1,High Value
CUST01211,Amit Deshmukh,14,39,357159.8,95597.71,26.77,489,388,489,1,High Value
CUST04832,Aditya Kumar,18,45,356995.45,79575.9,22.29,490,953,490,1,High Value
CUST01839,Rohan Gupta,15,50,356780.45,84546.98,23.7,491,725,491,1,High Value
CUST00162,Neha Sharma,16,47,356746.48,85825.31,24.06,492,677,492,1,High Value
CUST04916,Isha Verma,17,43,356732.21,101400.03,28.42,493,268,493,1,High Value
CUST00203,Amit Patil,15,38,356180.65,108603.65,30.49,494,181,494,1,High Value
CUST01396,Karan Nair,18,50,356024.4,98757.94,27.74,495,319,495,1,High Value
CUST01240,Karan Joshi,9,38,355455.83,100012.36,28.14,496,296,496,1,High Value
CUST04908,Sneha Joshi,20,54,355371.35,92686.61,26.08,497,454,497,1,High Value
CUST04209,Rohan Sharma,14,35,355225.57,92310.13,25.99,498,468,498,1,High Value
CUST05572,Kavya Deshmukh,13,31,355175.72,81379.39,22.91,499,877,499,1,High Value
CUST02900,Aarav Joshi,17,42,354930.01,102201.78,28.79,500,257,500,1,High Value
CUST04282,Vivaan Shah,14,39,354739.68,84412.09,23.8,501,729,501,1,High Value
CUST01500,Rohan Kumar,12,39,354587.84,107626.38,30.35,502,188,502,1,High Value
CUST01257,Vivaan Nair,16,44,354444.49,100091.94,28.24,503,294,503,1,High Value
CUST00385,Kavya Deshmukh,16,36,354035.52,95304.44,26.92,504,392,504,1,High Value
CUST03735,Ananya Mhaske,19,57,353991.01,82475.41,23.3,505,813,505,1,High Value
CUST00739,Rahul Sharma,11,32,353943.37,84712.06,23.93,506,718,506,1,High Value
CUST04459,Aditya Sharma,19,43,353867.46,87933.69,24.85,507,594,507,1,High Value
CUST04732,Vivaan Mehta,10,31,353640.04,98524.91,27.86,508,323,508,1,High Value
CUST05101,Priya Shah,16,49,353636.62,82241.51,23.26,509,832,509,1,High Value
CUST00466,Ananya Gupta,17,41,353589.96,64291.36,18.18,510,1966,510,1,High Value
CUST05537,Arjun Kumar,16,38,353540.39,93110.08,26.34,511,443,511,1,High Value
CUST04562,Rahul Deshmukh,14,46,353287.88,80736.36,22.85,512,905,512,1,High Value
CUST03027,Kavya Kumar,20,50,353244.14,76068.37,21.53,513,1133,513,1,High Value
CUST04935,Ananya Gupta,16,44,353138.83,92607.44,26.22,514,459,514,1,High Value
CUST02016,Pooja Singh,16,43,353137.47,89984.35,25.48,515,530,515,1,High Value
CUST01998,Priya Gupta,12,37,352803.56,93304.97,26.45,516,438,516,1,High Value
CUST00275,Pooja Mhaske,14,42,352751.71,60442.74,17.13,517,2281,517,1,High Value
CUST05213,Rahul Singh,18,48,352749.56,91834.89,26.03,518,478,518,1,High Value
CUST04069,Neha Singh,11,36,352664.32,88644.6,25.14,519,573,519,1,High Value
CUST01540,Aarav Mhaske,16,40,352534.32,103126.76,29.25,520,246,520,1,High Value
CUST05514,Priya Gupta,21,50,352077.99,90612.82,25.74,521,519,521,1,High Value
CUST02214,Aditya Joshi,14,42,351785.32,101382.09,28.82,522,269,522,1,High Value
CUST01672,Sneha Deshmukh,18,35,351578.31,73106.91,20.79,523,1314,523,1,High Value
CUST01492,Isha Verma,9,35,351565.85,81048.94,23.05,524,885,524,1,High Value
CUST03914,Aditya Mhaske,16,45,351318.63,93747.72,26.68,525,428,525,1,High Value
CUST04983,Meera Verma,15,40,351222.23,95725.69,27.26,526,385,526,1,High Value
CUST04948,Meera Gupta,15,42,351207.8,79393.43,22.61,527,959,527,1,High Value
CUST00311,Aditya Joshi,12,36,350565.08,108686.68,31.0,528,179,528,1,High Value
CUST03780,Amit Sharma,17,48,350499.71,76672.42,21.88,529,1093,529,1,High Value
CUST03677,Amit Singh,17,41,350230.3,92057.21,26.28,530,475,530,1,High Value
CUST02496,Ananya Deshmukh,12,35,350228.35,118020.08,33.7,531,94,531,1,High Value
CUST05763,Priya Verma,19,54,350185.86,86033.52,24.57,532,665,532,1,High Value
CUST02921,Vivaan Mhaske,15,37,350078.04,83554.96,23.87,533,761,533,1,High Value
CUST02781,Aarav Gupta,18,35,350075.76,96790.7,27.65,534,360,534,1,High Value
CUST01513,Rohan Patil,18,42,349851.89,95946.84,27.42,535,376,535,1,High Value
CUST04774,Aarav Verma,17,40,349786.29,97747.93,27.95,536,338,536,1,High Value
CUST03038,Vivaan Kumar,13,37,349736.4,82991.84,23.73,537,792,537,1,High Value
CUST01507,Vivaan Kumar,14,48,349672.51,83900.85,23.99,538,745,538,1,High Value
CUST05900,Karan Patil,19,44,349583.94,82459.07,23.59,539,815,539,1,High Value
CUST03813,Meera Sharma,16,43,349326.2,106892.74,30.6,540,195,540,1,High Value
CUST00806,Aditya Gupta,21,58,349282.11,76999.92,22.05,541,1079,541,1,High Value
CUST01348,Isha Sharma,16,41,349241.11,77430.99,22.17,542,1055,542,1,High Value
CUST00479,Priya Verma,13,39,348548.88,95361.87,27.36,543,391,543,1,High Value
CUST01138,Priya Shah,12,29,348525.31,83536.22,23.97,544,762,544,1,High Value
CUST00232,Isha Sharma,19,42,348432.92,82574.26,23.7,545,809,545,1,High Value
CUST02424,Vivaan Sharma,13,38,348249.5,65455.13,18.8,546,1861,546,1,High Value
CUST04083,Karan Kumar,12,34,348210.18,105124.23,30.19,547,223,547,1,High Value
CUST02805,Aarav Patil,18,48,348155.22,91227.21,26.2,548,497,548,1,High Value
CUST03317,Aditya Mhaske,15,41,348060.49,78788.17,22.64,549,988,549,1,High Value
CUST05810,Aditya Mehta,19,51,347905.81,86402.21,24.83,550,647,550,1,High Value
CUST05800,Aditya Mhaske,16,44,347885.38,82539.0,23.73,551,812,551,1,High Value
CUST05745,Sneha Nair,17,46,347861.02,100831.59,28.99,552,280,552,1,High Value
CUST04790,Kavya Joshi,20,55,347721.94,78477.87,22.57,553,1004,553,1,High Value
CUST00581,Kavya Kumar,16,43,347684.53,71293.47,20.51,554,1426,554,1,High Value
CUST04385,Neha Verma,14,39,347567.0,111301.25,32.02,555,160,555,1,High Value
CUST00784,Isha Deshmukh,20,44,347507.76,81644.93,23.49,556,861,556,1,High Value
CUST05716,Vivaan Verma,16,41,347494.28,98060.61,28.22,557,333,557,1,High Value
CUST00521,Vivaan Nair,18,47,347426.27,68734.52,19.78,558,1614,558,1,High Value
CUST02544,Priya Deshmukh,17,41,347242.58,87515.13,25.2,559,607,559,1,High Value
CUST03656,Amit Mehta,14,42,346726.78,69430.05,20.02,560,1559,560,1,High Value
CUST00845,Priya Singh,15,40,346696.84,100506.86,28.99,561,285,561,1,High Value
CUST05301,Karan Patil,20,48,346648.36,81470.45,23.5,562,872,562,1,High Value
CUST04307,Rahul Gupta,13,36,346540.56,91726.36,26.47,563,482,563,1,High Value
CUST02774,Isha Shah,16,34,346455.38,95794.33,27.65,564,383,564,1,High Value
CUST00554,Priya Shah,15,34,346375.81,84117.97,24.29,565,737,565,1,High Value
CUST03584,Priya Nair,14,46,346286.23,99869.3,28.84,566,300,566,1,High Value
CUST04724,Neha Shah,18,50,346171.42,82563.05,23.85,567,810,567,1,High Value
CUST02831,Rohan Verma,14,39,345798.37,68554.5,19.82,568,1634,568,1,High Value
CUST02000,Isha Mehta,17,35,345513.01,73851.17,21.37,569,1265,569,1,High Value
CUST01670,Meera Gupta,15,40,345483.32,99073.71,28.68,570,312,570,1,High Value
CUST02279,Sneha Nair,14,31,345462.88,94133.99,27.25,571,415,571,1,High Value
CUST03888,Vivaan Kumar,17,45,345436.72,92366.63,26.74,572,467,572,1,High Value
CUST01618,Rohan Patil,14,38,345436.16,109457.43,31.69,573,172,573,1,High Value
CUST02246,Vivaan Mhaske,17,39,345421.02,97432.91,28.21,574,344,574,1,High Value
CUST05385,Ananya Mhaske,18,37,345388.09,84999.19,24.61,575,707,575,1,High Value
