Customer_ID,Customer_Name,Recency_Days,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Total_Score,Customer_Segment
CUST04999,Isha Gupta,28.0,16,333034.08,4,5,5,14,Champions
CUST03215,Sneha Mehta,23.0,20,332920.34,4,5,5,14,Champions
CUST03334,Aditya Gupta,35.0,20,331905.79,4,5,5,14,Champions
CUST05461,Vivaan Kumar,31.0,18,331398.79,4,5,5,14,Champions
CUST04559,Pooja Mhaske,19.0,17,331183.85,4,5,5,14,Champions
CUST05962,Rahul Kumar,23.0,19,330575.22,4,5,5,14,Champions
CUST02627,Meera Patil,30.0,19,330417.42,4,5,5,14,Champions
CUST03179,Aarav Gupta,1.0,13,330089.7,5,4,5,14,Champions
CUST02615,Rohan Mhaske,3.0,15,329846.84,5,4,5,14,Champions
CUST01669,Pooja Gupta,8.0,13,328624.12,5,4,5,14,Champions
CUST00823,Rahul Joshi,26.0,16,327892.91,4,5,5,14,Champions
CUST04423,Priya Mehta,12.0,13,327266.15,5,4,5,14,Champions
CUST05973,Karan Deshmukh,16.0,16,327139.12,4,5,5,14,Champions
CUST00583,Karan Mehta,27.0,17,327056.54,4,5,5,14,Champions
CUST04073,Pooja Mehta,18.0,18,327004.05,4,5,5,14,Champions
CUST05469,Meera Gupta,20.0,18,326637.77,4,5,5,14,Champions
CUST05911,Amit Mehta,19.0,17,326590.65,4,5,5,14,Champions
CUST05854,Priya Sharma,23.0,20,326480.17,4,5,5,14,Champions
CUST02516,Meera Patil,35.0,18,326357.24,4,5,5,14,Champions
CUST05967,Karan Mhaske,4.0,14,326280.57,5,4,5,14,Champions
CUST03451,Sneha Deshmukh,20.0,17,326268.08,4,5,5,14,Champions
CUST05921,Sneha Singh,3.0,14,325373.81,5,4,5,14,Champions
CUST04158,Aarav Mhaske,17.0,16,325290.67,4,5,5,14,Champions
CUST05771,Neha Kumar,33.0,21,325032.68,4,5,5,14,Champions
CUST03410,Arjun Patil,7.0,15,324851.76,5,4,5,14,Champions
CUST01287,Rahul Gupta,26.0,17,324417.27,4,5,5,14,Champions
CUST00824,Aarav Kumar,33.0,19,324021.79,4,5,5,14,Champions
CUST02080,Neha Nair,7.0,14,323982.91,5,4,5,14,Champions
CUST01720,Vivaan Kumar,1.0,15,322971.99,5,4,5,14,Champions
CUST05218,Priya Joshi,1.0,15,322661.63,5,4,5,14,Champions
CUST03273,Pooja Shah,17.0,16,322660.41,4,5,5,14,Champions
CUST00335,Rahul Kumar,9.0,14,322645.29,5,4,5,14,Champions
CUST01495,Arjun Gupta,6.0,15,321831.62,5,4,5,14,Champions
CUST05895,Vivaan Mehta,18.0,18,321541.27,4,5,5,14,Champions
CUST04708,Arjun Sharma,18.0,17,321341.38,4,5,5,14,Champions
CUST04309,Karan Deshmukh,24.0,19,320898.23,4,5,5,14,Champions
CUST03764,Aarav Joshi,22.0,17,320115.8,4,5,5,14,Champions
CUST01199,Sneha Deshmukh,11.0,13,319451.29,5,4,5,14,Champions
CUST00946,Isha Patil,34.0,19,319378.03,4,5,5,14,Champions
CUST00412,Rahul Mehta,5.0,14,318758.14,5,4,5,14,Champions
CUST03986,Vivaan Patil,18.0,19,318347.37,4,5,5,14,Champions
CUST01238,Amit Mehta,0.0,15,318068.65,5,4,5,14,Champions
CUST04972,Amit Kumar,22.0,20,317929.26,4,5,5,14,Champions
CUST03151,Karan Sharma,24.0,21,317755.33,4,5,5,14,Champions
CUST02393,Arjun Shah,4.0,13,317594.74,5,4,5,14,Champions
CUST04576,Isha Singh,12.0,15,317350.48,5,4,5,14,Champions
CUST04659,Ananya Deshmukh,0.0,14,317254.94,5,4,5,14,Champions
CUST04981,Ananya Mhaske,0.0,13,315621.45,5,4,5,14,Champions
CUST05948,Pooja Kumar,28.0,17,314820.87,4,5,5,14,Champions
CUST00516,Arjun Sharma,13.0,14,314567.24,5,4,5,14,Champions
CUST00908,Rahul Patil,13.0,13,314218.62,5,4,5,14,Champions
CUST01641,Pooja Verma,10.0,15,314002.46,5,4,5,14,Champions
CUST05156,Isha Deshmukh,21.0,16,313769.59,4,5,5,14,Champions
CUST01482,Karan Verma,17.0,16,313761.38,4,5,5,14,Champions
CUST05327,Rohan Verma,23.0,20,313324.19,4,5,5,14,Champions
CUST02508,Karan Sharma,14.0,13,313046.55,5,4,5,14,Champions
CUST03055,Sneha Deshmukh,8.0,15,312933.19,5,4,5,14,Champions
CUST04996,Meera Sharma,8.0,14,312361.4,5,4,5,14,Champions
CUST03418,Kavya Sharma,2.0,15,312266.32,5,4,5,14,Champions
CUST00866,Aditya Shah,18.0,16,311692.53,4,5,5,14,Champions
CUST02352,Rohan Gupta,9.0,14,311289.45,5,4,5,14,Champions
CUST03241,Amit Deshmukh,22.0,19,311176.5,4,5,5,14,Champions
CUST03380,Kavya Deshmukh,18.0,16,311105.74,4,5,5,14,Champions
CUST03245,Rohan Verma,28.0,17,310924.36,4,5,5,14,Champions
CUST02285,Vivaan Verma,18.0,18,310922.07,4,5,5,14,Champions
CUST04274,Aditya Joshi,12.0,15,310921.17,5,4,5,14,Champions
CUST02839,Rahul Mhaske,28.0,17,310763.61,4,5,5,14,Champions
CUST04534,Priya Deshmukh,4.0,13,310640.44,5,4,5,14,Champions
CUST00314,Meera Kumar,0.0,15,310081.86,5,4,5,14,Champions
CUST01084,Isha Joshi,15.0,13,309907.5,5,4,5,14,Champions
CUST00933,Sneha Gupta,17.0,16,309470.99,4,5,5,14,Champions
CUST04526,Pooja Sharma,22.0,17,309098.06,4,5,5,14,Champions
CUST04172,Rahul Mehta,30.0,18,308991.27,4,5,5,14,Champions
CUST02277,Arjun Mhaske,16.0,17,308292.82,4,5,5,14,Champions
CUST04120,Pooja Patil,23.0,16,307721.34,4,5,5,14,Champions
CUST00432,Priya Joshi,21.0,17,307556.07,4,5,5,14,Champions
CUST00398,Rohan Patil,29.0,19,307159.07,4,5,5,14,Champions
CUST03121,Rohan Nair,7.0,15,307118.5,5,4,5,14,Champions
CUST04934,Pooja Patil,35.0,16,306737.26,4,5,5,14,Champions
CUST01631,Aarav Gupta,32.0,17,306555.17,4,5,5,14,Champions
CUST01681,Vivaan Singh,30.0,16,305850.63,4,5,5,14,Champions
CUST01218,Neha Patil,7.0,14,305349.61,5,4,5,14,Champions
CUST02521,Pooja Nair,33.0,16,305339.33,4,5,5,14,Champions
CUST00718,Neha Deshmukh,15.0,15,305234.39,5,4,5,14,Champions
CUST00114,Karan Joshi,7.0,13,305214.24,5,4,5,14,Champions
CUST02887,Aditya Patil,33.0,16,305030.27,4,5,5,14,Champions
CUST01954,Pooja Mehta,0.0,15,304272.3,5,4,5,14,Champions
CUST05483,Sneha Patil,23.0,16,303740.91,4,5,5,14,Champions
CUST01221,Ananya Gupta,12.0,13,303478.52,5,4,5,14,Champions
CUST01900,Priya Joshi,27.0,17,302949.68,4,5,5,14,Champions
CUST00499,Aarav Verma,36.0,17,302427.69,4,5,5,14,Champions
CUST04294,Kavya Kumar,37.0,17,302421.93,4,5,5,14,Champions
CUST01987,Sneha Sharma,19.0,17,302077.88,4,5,5,14,Champions
CUST04452,Sneha Shah,14.0,14,301499.37,5,4,5,14,Champions
CUST04257,Pooja Mehta,9.0,14,300738.5,5,4,5,14,Champions
CUST02205,Amit Nair,12.0,14,300732.39,5,4,5,14,Champions
CUST00411,Arjun Mhaske,5.0,14,300286.88,5,4,5,14,Champions
CUST03363,Amit Kumar,3.0,14,299931.09,5,4,5,14,Champions
CUST05580,Rahul Verma,0.0,14,299345.78,5,4,5,14,Champions
CUST01100,Neha Gupta,24.0,19,299195.34,4,5,5,14,Champions
CUST03191,Aditya Nair,3.0,19,297610.85,5,5,4,14,Champions
CUST00818,Rohan Patil,6.0,16,297415.06,5,5,4,14,Champions
CUST05443,Aarav Sharma,10.0,18,295096.99,5,5,4,14,Champions
CUST00495,Pooja Gupta,14.0,19,295028.11,5,5,4,14,Champions
CUST02108,Rohan Joshi,11.0,22,294916.08,5,5,4,14,Champions
CUST00587,Kavya Sharma,16.0,19,293338.98,5,5,4,14,Champions
CUST02357,Aarav Kumar,15.0,17,292541.65,5,5,4,14,Champions
CUST05463,Amit Mhaske,2.0,18,291267.04,5,5,4,14,Champions
CUST03364,Neha Nair,3.0,17,291204.14,5,5,4,14,Champions
CUST01752,Priya Mehta,11.0,19,289855.56,5,5,4,14,Champions
CUST03100,Rahul Gupta,12.0,16,288543.92,5,5,4,14,Champions
CUST05079,Amit Patil,7.0,16,288236.37,5,5,4,14,Champions
CUST02617,Karan Sharma,9.0,17,287920.18,5,5,4,14,Champions
CUST04270,Isha Deshmukh,5.0,17,287243.03,5,5,4,14,Champions
CUST03862,Rohan Shah,2.0,17,287099.22,5,5,4,14,Champions
CUST01876,Rahul Gupta,6.0,21,286425.57,5,5,4,14,Champions
CUST04712,Amit Mehta,14.0,17,285693.9,5,5,4,14,Champions
CUST03873,Meera Nair,12.0,16,285087.7,5,5,4,14,Champions
CUST02836,Neha Deshmukh,9.0,21,283313.62,5,5,4,14,Champions
CUST05065,Isha Kumar,5.0,16,282527.15,5,5,4,14,Champions
CUST00188,Priya Kumar,7.0,17,281368.98,5,5,4,14,Champions
CUST03098,Arjun Deshmukh,14.0,16,281332.28,5,5,4,14,Champions
CUST04078,Meera Patil,5.0,16,281326.48,5,5,4,14,Champions
CUST04109,Vivaan Deshmukh,1.0,16,278617.61,5,5,4,14,Champions
CUST01427,Neha Mhaske,7.0,17,277982.04,5,5,4,14,Champions
CUST02471,Priya Deshmukh,5.0,20,277478.37,5,5,4,14,Champions
CUST03388,Karan Patil,5.0,17,277178.31,5,5,4,14,Champions
CUST03678,Ananya Kumar,5.0,19,276525.83,5,5,4,14,Champions
CUST02414,Vivaan Patil,2.0,18,276379.04,5,5,4,14,Champions
CUST04180,Meera Mhaske,4.0,20,276020.99,5,5,4,14,Champions
CUST02163,Meera Gupta,6.0,16,274832.63,5,5,4,14,Champions
CUST01196,Meera Kumar,6.0,16,273997.51,5,5,4,14,Champions
CUST04207,Aarav Kumar,15.0,16,273447.72,5,5,4,14,Champions
CUST05381,Karan Nair,11.0,17,271970.12,5,5,4,14,Champions
CUST01311,Rahul Kumar,11.0,17,271683.18,5,5,4,14,Champions
CUST02445,Meera Gupta,15.0,16,271513.37,5,5,4,14,Champions
CUST02587,Aditya Sharma,9.0,19,271209.91,5,5,4,14,Champions
CUST05710,Rohan Kumar,15.0,17,269438.57,5,5,4,14,Champions
CUST01771,Sneha Nair,6.0,17,268448.57,5,5,4,14,Champions
CUST02274,Rahul Singh,12.0,16,266216.19,5,5,4,14,Champions
CUST05725,Amit Joshi,10.0,18,265678.83,5,5,4,14,Champions
CUST04246,Pooja Kumar,1.0,16,264883.86,5,5,4,14,Champions
CUST03988,Ananya Gupta,7.0,16,264738.37,5,5,4,14,Champions
CUST05228,Aditya Nair,15.0,16,262371.89,5,5,4,14,Champions
CUST03029,Karan Sharma,6.0,17,261367.34,5,5,4,14,Champions
CUST00911,Sneha Mhaske,9.0,18,260475.2,5,5,4,14,Champions
CUST02833,Rahul Sharma,1.0,16,260294.49,5,5,4,14,Champions
CUST01292,Aditya Kumar,5.0,16,260206.3,5,5,4,14,Champions
CUST00020,Priya Gupta,8.0,17,260109.15,5,5,4,14,Champions
CUST02161,Isha Shah,6.0,16,258462.7,5,5,4,14,Champions
CUST04497,Aditya Gupta,9.0,19,256456.34,5,5,4,14,Champions
CUST01748,Kavya Patil,5.0,19,256300.16,5,5,4,14,Champions
CUST04034,Priya Nair,15.0,18,255263.74,5,5,4,14,Champions
CUST04608,Pooja Mehta,8.0,21,254611.47,5,5,4,14,Champions
CUST00410,Aarav Gupta,3.0,18,254067.24,5,5,4,14,Champions
CUST03879,Aarav Verma,8.0,20,253800.18,5,5,4,14,Champions
CUST01562,Neha Kumar,4.0,16,251369.55,5,5,4,14,Champions
CUST03769,Vivaan Deshmukh,4.0,17,251333.02,5,5,4,14,Champions
CUST02431,Rohan Kumar,10.0,16,250618.02,5,5,4,14,Champions
CUST02709,Karan Nair,1.0,16,250142.07,5,5,4,14,Champions
CUST05661,Kavya Patil,11.0,16,249508.53,5,5,4,14,Champions
CUST00764,Ananya Gupta,12.0,16,249183.56,5,5,4,14,Champions
CUST00847,Karan Patil,7.0,17,248583.35,5,5,4,14,Champions
CUST04290,Rohan Joshi,1.0,16,247422.24,5,5,4,14,Champions
CUST01856,Isha Deshmukh,13.0,17,247219.21,5,5,4,14,Champions
CUST05802,Kavya Deshmukh,4.0,16,246550.23,5,5,4,14,Champions
CUST01299,Isha Gupta,4.0,16,243858.96,5,5,4,14,Champions
CUST04244,Sneha Mhaske,6.0,16,243283.0,5,5,4,14,Champions
CUST00674,Isha Mehta,14.0,18,242675.43,5,5,4,14,Champions
CUST03370,Rohan Deshmukh,48.0,18,682579.18,3,5,5,13,Loyal Customers
CUST00947,Meera Deshmukh,63.0,21,592453.93,3,5,5,13,Loyal Customers
CUST05687,Amit Kumar,51.0,17,576083.55,3,5,5,13,Loyal Customers
CUST00992,Sneha Sharma,42.0,23,572539.2,3,5,5,13,Loyal Customers
CUST05424,Aarav Joshi,54.0,16,544745.38,3,5,5,13,Loyal Customers
CUST04253,Meera Joshi,40.0,20,538140.37,3,5,5,13,Loyal Customers
CUST05658,Amit Singh,54.0,18,513434.44,3,5,5,13,Loyal Customers
CUST01428,Rahul Singh,66.0,17,511005.72,3,5,5,13,Loyal Customers
CUST05703,Ananya Deshmukh,57.0,16,498598.16,3,5,5,13,Loyal Customers
CUST04105,Sneha Mhaske,50.0,23,491863.33,3,5,5,13,Loyal Customers
CUST02762,Pooja Singh,17.0,13,488160.62,4,4,5,13,Champions
CUST04265,Amit Deshmukh,40.0,21,487744.58,3,5,5,13,Loyal Customers
CUST04123,Amit Nair,40.0,15,473712.82,3,5,5,13,Loyal Customers
CUST04165,Amit Gupta,60.0,15,473079.78,3,5,5,13,Loyal Customers
CUST00382,Vivaan Gupta,28.0,13,472609.12,4,4,5,13,Champions
CUST03665,Amit Joshi,62.0,21,468411.8,3,5,5,13,Loyal Customers
CUST05940,Aditya Sharma,40.0,17,465487.21,3,5,5,13,Loyal Customers
CUST04478,Amit Patil,50.0,16,462705.01,3,5,5,13,Loyal Customers
CUST02819,Amit Singh,34.0,13,459872.75,4,4,5,13,Champions
CUST05394,Karan Shah,0.0,12,459446.74,5,3,5,13,Potential Loyalists
CUST02242,Kavya Gupta,63.0,21,450315.1,3,5,5,13,Loyal Customers
CUST04091,Neha Patil,44.0,18,448038.48,3,5,5,13,Loyal Customers
CUST05808,Kavya Deshmukh,13.0,12,447589.47,5,3,5,13,Potential Loyalists
CUST05646,Priya Sharma,62.0,17,445404.63,3,5,5,13,Loyal Customers
CUST01662,Karan Verma,40.0,19,441725.32,3,5,5,13,Loyal Customers
CUST00285,Meera Joshi,51.0,20,439974.37,3,5,5,13,Loyal Customers
CUST02712,Neha Sharma,23.0,14,439296.17,4,4,5,13,Champions
CUST00563,Sneha Gupta,56.0,17,438336.16,3,5,5,13,Loyal Customers
CUST05585,Rohan Gupta,65.0,19,437684.91,3,5,5,13,Loyal Customers
CUST02379,Priya Verma,49.0,15,435847.52,3,5,5,13,Loyal Customers
CUST00756,Meera Singh,59.0,17,435795.43,3,5,5,13,Loyal Customers
CUST03424,Rohan Nair,49.0,19,431083.43,3,5,5,13,Loyal Customers
CUST05528,Vivaan Deshmukh,41.0,15,429014.41,3,5,5,13,Loyal Customers
CUST04865,Aditya Joshi,64.0,15,428286.87,3,5,5,13,Loyal Customers
CUST01880,Pooja Verma,31.0,14,427869.61,4,4,5,13,Champions
CUST05697,Meera Gupta,38.0,20,427181.99,3,5,5,13,Loyal Customers
CUST00301,Rahul Nair,49.0,18,426415.48,3,5,5,13,Loyal Customers
CUST03777,Meera Mehta,52.0,19,423522.18,3,5,5,13,Loyal Customers
CUST01742,Ananya Deshmukh,47.0,15,421409.09,3,5,5,13,Loyal Customers
CUST02638,Kavya Nair,45.0,23,421095.85,3,5,5,13,Loyal Customers
CUST00613,Rahul Verma,22.0,13,419353.81,4,4,5,13,Champions
CUST02240,Sneha Gupta,49.0,21,418110.38,3,5,5,13,Loyal Customers
CUST05586,Rahul Mhaske,65.0,18,417692.9,3,5,5,13,Loyal Customers
CUST01818,Kavya Nair,39.0,22,417589.12,3,5,5,13,Loyal Customers
CUST03860,Kavya Joshi,44.0,20,417560.66,3,5,5,13,Loyal Customers
CUST01576,Kavya Singh,37.0,13,413346.33,4,4,5,13,Champions
CUST05535,Meera Gupta,40.0,23,411793.27,3,5,5,13,Loyal Customers
CUST03125,Amit Patil,58.0,16,406227.77,3,5,5,13,Loyal Customers
CUST04997,Ananya Sharma,48.0,21,406013.46,3,5,5,13,Loyal Customers
CUST02956,Priya Gupta,24.0,14,403165.88,4,4,5,13,Champions
CUST01386,Isha Deshmukh,34.0,13,402535.52,4,4,5,13,Champions
CUST04112,Neha Sharma,17.0,14,401898.15,4,4,5,13,Champions
CUST00545,Rahul Gupta,62.0,16,398920.82,3,5,5,13,Loyal Customers
CUST00785,Rahul Patil,40.0,16,397513.36,3,5,5,13,Loyal Customers
CUST00154,Kavya Nair,57.0,17,396573.4,3,5,5,13,Loyal Customers
CUST03761,Pooja Mhaske,60.0,15,396362.39,3,5,5,13,Loyal Customers
CUST01402,Sneha Joshi,33.0,13,395233.35,4,4,5,13,Champions
CUST05198,Vivaan Sharma,41.0,15,395093.45,3,5,5,13,Loyal Customers
CUST04346,Sneha Sharma,35.0,14,394808.93,4,4,5,13,Champions
CUST02704,Rohan Deshmukh,33.0,14,394028.1,4,4,5,13,Champions
CUST05785,Sneha Mehta,43.0,18,393165.49,3,5,5,13,Loyal Customers
CUST01800,Ananya Deshmukh,49.0,19,391338.31,3,5,5,13,Loyal Customers
CUST03073,Neha Shah,18.0,13,389488.84,4,4,5,13,Champions
CUST04521,Rahul Kumar,63.0,15,388190.7,3,5,5,13,Loyal Customers
CUST02381,Isha Deshmukh,41.0,26,387858.95,3,5,5,13,Loyal Customers
CUST02666,Amit Kumar,46.0,19,387019.32,3,5,5,13,Loyal Customers
CUST03644,Kavya Nair,26.0,14,387016.43,4,4,5,13,Champions
CUST04874,Arjun Joshi,49.0,15,386498.87,3,5,5,13,Loyal Customers
CUST01728,Karan Nair,19.0,14,386428.35,4,4,5,13,Champions
CUST00403,Aarav Shah,47.0,20,385265.74,3,5,5,13,Loyal Customers
CUST02641,Pooja Patil,50.0,15,384955.29,3,5,5,13,Loyal Customers
CUST03918,Vivaan Kumar,45.0,19,384839.18,3,5,5,13,Loyal Customers
CUST00774,Aarav Singh,7.0,12,384838.23,5,3,5,13,Potential Loyalists
CUST04391,Amit Verma,55.0,15,384090.71,3,5,5,13,Loyal Customers
CUST01183,Rohan Mhaske,3.0,11,384065.25,5,3,5,13,Potential Loyalists
CUST03722,Aarav Mhaske,45.0,17,383974.59,3,5,5,13,Loyal Customers
CUST05006,Pooja Shah,59.0,22,383770.65,3,5,5,13,Loyal Customers
CUST00131,Vivaan Gupta,60.0,16,382252.71,3,5,5,13,Loyal Customers
CUST05201,Aarav Shah,42.0,21,380319.22,3,5,5,13,Loyal Customers
CUST02211,Amit Shah,47.0,20,378328.58,3,5,5,13,Loyal Customers
CUST02365,Rahul Verma,38.0,20,377518.11,3,5,5,13,Loyal Customers
CUST00098,Amit Patil,43.0,17,376981.15,3,5,5,13,Loyal Customers
CUST00871,Karan Shah,57.0,18,376578.54,3,5,5,13,Loyal Customers
CUST01087,Isha Patil,65.0,19,375342.45,3,5,5,13,Loyal Customers
CUST02229,Amit Deshmukh,51.0,20,373774.58,3,5,5,13,Loyal Customers
CUST04850,Priya Singh,38.0,18,373170.56,3,5,5,13,Loyal Customers
CUST05562,Neha Nair,39.0,17,372303.62,3,5,5,13,Loyal Customers
CUST05563,Isha Shah,42.0,16,369461.17,3,5,5,13,Loyal Customers
CUST02957,Rahul Sharma,57.0,15,369447.94,3,5,5,13,Loyal Customers
CUST05597,Isha Gupta,49.0,15,367242.68,3,5,5,13,Loyal Customers
CUST05001,Isha Gupta,34.0,14,367117.5,4,4,5,13,Champions
CUST05117,Priya Joshi,57.0,16,366984.94,3,5,5,13,Loyal Customers
CUST03203,Sneha Sharma,42.0,16,366212.51,3,5,5,13,Loyal Customers
CUST02939,Karan Patil,50.0,15,363979.22,3,5,5,13,Loyal Customers
CUST01723,Rohan Nair,41.0,16,363414.33,3,5,5,13,Loyal Customers
CUST01634,Pooja Singh,66.0,22,362161.67,3,5,5,13,Loyal Customers
CUST04861,Aditya Shah,38.0,19,360926.84,3,5,5,13,Loyal Customers
CUST04285,Rahul Gupta,51.0,19,360835.05,3,5,5,13,Loyal Customers
CUST00642,Pooja Verma,45.0,18,360241.97,3,5,5,13,Loyal Customers
CUST05085,Priya Singh,18.0,14,360150.91,4,4,5,13,Champions
CUST03295,Rahul Gupta,43.0,18,359260.48,3,5,5,13,Loyal Customers
CUST04304,Aarav Gupta,60.0,16,359073.65,3,5,5,13,Loyal Customers
CUST02612,Karan Shah,23.0,14,358817.97,4,4,5,13,Champions
CUST01154,Arjun Kumar,44.0,18,358678.91,3,5,5,13,Loyal Customers
CUST01768,Priya Kumar,42.0,17,358180.44,3,5,5,13,Loyal Customers
CUST04554,Isha Mhaske,60.0,16,358033.53,3,5,5,13,Loyal Customers
CUST04409,Rahul Joshi,62.0,17,357626.49,3,5,5,13,Loyal Customers
CUST04832,Aditya Kumar,39.0,18,356995.45,3,5,5,13,Loyal Customers
CUST04908,Sneha Joshi,50.0,20,355371.35,3,5,5,13,Loyal Customers
CUST04209,Rohan Sharma,29.0,14,355225.57,4,4,5,13,Champions
CUST02900,Aarav Joshi,54.0,17,354930.01,3,5,5,13,Loyal Customers
CUST05537,Arjun Kumar,54.0,16,353540.39,3,5,5,13,Loyal Customers
CUST04562,Rahul Deshmukh,26.0,14,353287.88,4,4,5,13,Champions
CUST01998,Priya Gupta,8.0,12,352803.56,5,3,5,13,Potential Loyalists
CUST05213,Rahul Singh,47.0,18,352749.56,3,5,5,13,Loyal Customers
CUST01540,Aarav Mhaske,40.0,16,352534.32,3,5,5,13,Loyal Customers
CUST02214,Aditya Joshi,34.0,14,351785.32,4,4,5,13,Champions
CUST01672,Sneha Deshmukh,53.0,18,351578.31,3,5,5,13,Loyal Customers
CUST00311,Aditya Joshi,0.0,12,350565.08,5,3,5,13,Potential Loyalists
CUST03780,Amit Sharma,49.0,17,350499.71,3,5,5,13,Loyal Customers
CUST03038,Vivaan Kumar,20.0,13,349736.4,4,4,5,13,Champions
CUST01507,Vivaan Kumar,16.0,14,349672.51,4,4,5,13,Champions
CUST05900,Karan Patil,44.0,19,349583.94,3,5,5,13,Loyal Customers
CUST03813,Meera Sharma,38.0,16,349326.2,3,5,5,13,Loyal Customers
CUST00479,Priya Verma,32.0,13,348548.88,4,4,5,13,Champions
CUST02805,Aarav Patil,66.0,18,348155.22,3,5,5,13,Loyal Customers
CUST04385,Neha Verma,21.0,14,347567.0,4,4,5,13,Champions
CUST00845,Priya Singh,40.0,15,346696.84,3,5,5,13,Loyal Customers
CUST05301,Karan Patil,63.0,20,346648.36,3,5,5,13,Loyal Customers
CUST04724,Neha Shah,43.0,18,346171.42,3,5,5,13,Loyal Customers
CUST03888,Vivaan Kumar,52.0,17,345436.72,3,5,5,13,Loyal Customers
CUST02593,Rahul Gupta,27.0,14,343651.71,4,4,5,13,Champions
CUST05809,Rohan Mhaske,38.0,15,343465.95,3,5,5,13,Loyal Customers
CUST01350,Arjun Mhaske,42.0,20,343406.64,3,5,5,13,Loyal Customers
CUST03210,Neha Verma,35.0,13,342606.59,4,4,5,13,Champions
CUST01591,Neha Joshi,15.0,12,342230.55,5,3,5,13,Potential Loyalists
CUST02878,Arjun Mehta,59.0,17,341078.26,3,5,5,13,Loyal Customers
CUST00566,Sneha Singh,53.0,19,340307.45,3,5,5,13,Loyal Customers
CUST02829,Vivaan Singh,38.0,18,340050.71,3,5,5,13,Loyal Customers
CUST03440,Ananya Nair,44.0,16,339327.08,3,5,5,13,Loyal Customers
CUST01472,Ananya Sharma,39.0,16,339062.7,3,5,5,13,Loyal Customers
CUST05732,Aarav Mehta,38.0,16,338566.03,3,5,5,13,Loyal Customers
CUST00991,Kavya Nair,43.0,19,338445.96,3,5,5,13,Loyal Customers
CUST05561,Aditya Deshmukh,36.0,14,337736.12,4,4,5,13,Champions
CUST00117,Meera Singh,11.0,11,337724.18,5,3,5,13,Potential Loyalists
CUST01229,Sneha Joshi,47.0,15,337716.22,3,5,5,13,Loyal Customers
CUST04974,Ananya Deshmukh,20.0,13,337174.44,4,4,5,13,Champions
CUST00940,Arjun Deshmukh,44.0,15,337058.75,3,5,5,13,Loyal Customers
CUST04727,Ananya Sharma,64.0,17,336315.09,3,5,5,13,Loyal Customers
CUST04042,Rahul Sharma,53.0,18,336101.88,3,5,5,13,Loyal Customers
CUST03153,Isha Kumar,39.0,19,335715.06,3,5,5,13,Loyal Customers
CUST05390,Arjun Mhaske,48.0,19,335640.07,3,5,5,13,Loyal Customers
CUST00281,Priya Shah,63.0,17,335452.95,3,5,5,13,Loyal Customers
CUST01274,Priya Nair,50.0,18,335324.85,3,5,5,13,Loyal Customers
CUST01417,Priya Verma,32.0,13,335216.74,4,4,5,13,Champions
CUST02502,Rahul Deshmukh,20.0,14,333058.56,4,4,5,13,Champions
CUST05849,Meera Patil,58.0,17,332292.0,3,5,5,13,Loyal Customers
CUST01997,Kavya Joshi,51.0,17,331588.49,3,5,5,13,Loyal Customers
CUST04067,Vivaan Mehta,36.0,14,330880.0,4,4,5,13,Champions
CUST03293,Isha Mehta,43.0,16,330652.81,3,5,5,13,Loyal Customers
CUST02441,Priya Mehta,39.0,20,329920.78,3,5,5,13,Loyal Customers
CUST00107,Aarav Sharma,38.0,18,329399.46,3,5,5,13,Loyal Customers
CUST01831,Priya Patil,29.0,14,329179.22,4,4,5,13,Champions
CUST00970,Priya Verma,16.0,15,328367.77,4,4,5,13,Champions
CUST00462,Priya Kumar,18.0,13,327980.77,4,4,5,13,Champions
CUST02106,Vivaan Deshmukh,39.0,23,327789.22,3,5,5,13,Loyal Customers
CUST04349,Karan Verma,11.0,12,326948.54,5,3,5,13,Potential Loyalists
CUST02606,Arjun Gupta,59.0,17,326372.91,3,5,5,13,Loyal Customers
CUST04352,Aditya Singh,53.0,19,326162.5,3,5,5,13,Loyal Customers
CUST04828,Arjun Singh,30.0,15,324750.27,4,4,5,13,Champions
CUST01688,Kavya Deshmukh,11.0,12,324639.56,5,3,5,13,Potential Loyalists
CUST02674,Meera Verma,21.0,14,323891.17,4,4,5,13,Champions
CUST04827,Rohan Sharma,21.0,15,323283.37,4,4,5,13,Champions
CUST00863,Priya Mhaske,54.0,17,322648.36,3,5,5,13,Loyal Customers
CUST03631,Kavya Shah,37.0,15,322613.0,4,4,5,13,Champions
CUST02743,Arjun Verma,49.0,16,322362.72,3,5,5,13,Loyal Customers
CUST04176,Amit Kumar,34.0,14,321798.18,4,4,5,13,Champions
CUST03954,Arjun Sharma,42.0,16,321716.42,3,5,5,13,Loyal Customers
CUST02972,Vivaan Sharma,39.0,17,321349.89,3,5,5,13,Loyal Customers
CUST02563,Rahul Shah,62.0,19,321022.05,3,5,5,13,Loyal Customers
CUST05751,Isha Deshmukh,1.0,12,320941.32,5,3,5,13,Potential Loyalists
CUST03488,Aditya Nair,22.0,13,320777.85,4,4,5,13,Champions
CUST00064,Arjun Mehta,40.0,18,320751.74,3,5,5,13,Loyal Customers
CUST05506,Isha Nair,14.0,12,320315.33,5,3,5,13,Potential Loyalists
CUST02146,Rahul Patil,46.0,17,319973.95,3,5,5,13,Loyal Customers
